time,gFx,gFy,gFz,gFTotal
50.924,-0.051,-0.036,-0.994,0.996
50.934,-0.050,-0.037,-0.993,0.995
50.944,-0.051,-0.038,-0.993,0.995
50.954,-0.051,-0.039,-0.994,0.996
50.964,-0.051,-0.041,-0.992,0.994
50.974,-0.052,-0.041,-0.994,0.996
50.984,-0.050,-0.039,-0.994,0.996
50.994,-0.049,-0.040,-0.993,0.995
51.004,-0.050,-0.038,-0.994,0.996
51.014,-0.048,-0.036,-0.993,0.995
51.024,-0.048,-0.037,-0.993,0.995
51.034,-0.049,-0.037,-0.992,0.994
51.044,-0.049,-0.038,-0.995,0.996
51.054,-0.049,-0.039,-0.994,0.996
51.064,-0.049,-0.040,-0.993,0.995
51.074,-0.051,-0.041,-0.993,0.995
51.084,-0.050,-0.041,-0.992,0.994
51.094,-0.050,-0.041,-0.993,0.995
51.104,-0.050,-0.037,-0.991,0.993
51.114,-0.051,-0.038,-0.992,0.994
51.124,-0.051,-0.037,-0.994,0.996
51.134,-0.051,-0.036,-0.993,0.995
51.144,-0.050,-0.038,-0.993,0.995
51.154,-0.050,-0.038,-0.993,0.995
51.164,-0.051,-0.038,-0.993,0.995
51.174,-0.050,-0.040,-0.992,0.994
51.184,-0.050,-0.040,-0.992,0.994
51.194,-0.050,-0.039,-0.993,0.995
51.204,-0.051,-0.038,-0.992,0.994
51.214,-0.050,-0.039,-0.992,0.994
51.224,-0.050,-0.038,-0.991,0.993
51.234,-0.049,-0.038,-0.992,0.994
51.244,-0.050,-0.039,-0.992,0.994
51.254,-0.049,-0.038,-0.993,0.995
51.264,-0.051,-0.038,-0.994,0.996
51.274,-0.049,-0.039,-0.994,0.996
51.284,-0.049,-0.040,-0.994,0.996
51.294,-0.049,-0.039,-0.993,0.995
51.304,-0.048,-0.038,-0.993,0.994
51.314,-0.049,-0.039,-0.992,0.993
51.324,-0.050,-0.037,-0.993,0.995
51.334,-0.050,-0.040,-0.994,0.996
51.344,-0.050,-0.038,-0.994,0.996
51.354,-0.050,-0.038,-0.995,0.997
51.364,-0.050,-0.039,-0.992,0.994
51.374,-0.050,-0.040,-0.992,0.994
51.384,-0.051,-0.040,-0.992,0.994
51.394,-0.053,-0.040,-0.991,0.993
51.403,-0.052,-0.039,-0.992,0.994
51.413,-0.050,-0.039,-0.995,0.997
51.423,-0.052,-0.039,-0.996,0.998
51.433,-0.051,-0.038,-0.994,0.996
51.443,-0.049,-0.039,-0.995,0.997
51.453,-0.050,-0.039,-0.991,0.993
51.463,-0.049,-0.040,-0.994,0.996
51.473,-0.050,-0.038,-0.993,0.995
51.483,-0.048,-0.040,-0.993,0.995
51.493,-0.049,-0.040,-0.992,0.994
51.503,-0.049,-0.038,-0.992,0.994
51.513,-0.047,-0.039,-0.993,0.995
51.523,-0.048,-0.038,-0.993,0.995
51.533,-0.048,-0.038,-0.993,0.995
51.543,-0.050,-0.037,-0.993,0.995
51.553,-0.050,-0.040,-0.993,0.995
51.563,-0.050,-0.039,-0.993,0.995
51.573,-0.051,-0.039,-0.994,0.996
51.583,-0.052,-0.040,-0.992,0.995
51.593,-0.052,-0.040,-0.993,0.995
51.603,-0.052,-0.039,-0.993,0.995
51.613,-0.050,-0.039,-0.991,0.993
51.623,-0.051,-0.038,-0.992,0.994
51.633,-0.052,-0.039,-0.992,0.995
51.643,-0.052,-0.038,-0.992,0.994
51.653,-0.049,-0.039,-0.994,0.996
51.663,-0.049,-0.039,-0.994,0.996
51.673,-0.050,-0.040,-0.995,0.997
51.683,-0.050,-0.039,-0.992,0.994
51.693,-0.049,-0.038,-0.992,0.994
51.703,-0.048,-0.038,-0.992,0.993
51.713,-0.048,-0.037,-0.992,0.994
51.723,-0.048,-0.037,-0.993,0.995
51.733,-0.048,-0.037,-0.993,0.995
51.743,-0.049,-0.038,-0.993,0.995
51.753,-0.049,-0.039,-0.994,0.996
51.763,-0.049,-0.039,-0.992,0.994
51.773,-0.050,-0.038,-0.993,0.995
51.783,-0.050,-0.039,-0.993,0.995
51.793,-0.051,-0.039,-0.993,0.995
51.803,-0.051,-0.039,-0.992,0.995
51.813,-0.051,-0.038,-0.992,0.994
51.823,-0.049,-0.038,-0.992,0.994
51.833,-0.051,-0.039,-0.994,0.996
51.843,-0.051,-0.039,-0.995,0.997
51.853,-0.051,-0.040,-0.995,0.998
51.863,-0.050,-0.038,-0.994,0.996
51.873,-0.050,-0.037,-0.993,0.995
51.883,-0.051,-0.038,-0.992,0.994
51.893,-0.049,-0.039,-0.994,0.996
51.903,-0.050,-0.038,-0.992,0.994
51.913,-0.049,-0.038,-0.992,0.994
51.923,-0.048,-0.038,-0.995,0.997
51.933,-0.048,-0.039,-0.994,0.996
51.943,-0.048,-0.038,-0.994,0.995
51.953,-0.049,-0.040,-0.995,0.997
51.963,-0.048,-0.039,-0.993,0.995
51.973,-0.050,-0.039,-0.993,0.995
51.983,-0.050,-0.039,-0.992,0.994
51.993,-0.050,-0.038,-0.992,0.994
52.003,-0.052,-0.038,-0.993,0.995
52.013,-0.051,-0.038,-0.992,0.994
52.023,-0.049,-0.039,-0.993,0.995
52.033,-0.050,-0.038,-0.996,0.998
52.043,-0.050,-0.037,-0.993,0.995
52.053,-0.051,-0.039,-0.992,0.994
52.063,-0.050,-0.039,-0.993,0.995
52.072,-0.049,-0.041,-0.994,0.996
52.082,-0.050,-0.040,-0.994,0.996
52.093,-0.050,-0.039,-0.992,0.994
52.102,-0.050,-0.038,-0.993,0.995
52.113,-0.049,-0.039,-0.994,0.996
52.122,-0.048,-0.036,-0.993,0.995
52.132,-0.050,-0.036,-0.993,0.995
52.142,-0.049,-0.037,-0.996,0.997
52.152,-0.048,-0.037,-0.996,0.998
52.162,-0.049,-0.039,-0.992,0.994
52.172,-0.049,-0.040,-0.993,0.995
52.182,-0.049,-0.039,-0.993,0.995
52.192,-0.050,-0.039,-0.993,0.995
52.202,-0.049,-0.039,-0.991,0.993
52.212,-0.049,-0.038,-0.993,0.995
52.222,-0.049,-0.037,-0.994,0.996
52.232,-0.050,-0.037,-0.993,0.995
52.243,-0.049,-0.037,-0.995,0.997
52.252,-0.051,-0.038,-0.995,0.997
52.262,-0.051,-0.039,-0.993,0.995
52.272,-0.051,-0.040,-0.992,0.994
52.282,-0.052,-0.040,-0.993,0.995
52.292,-0.053,-0.041,-0.993,0.995
52.302,-0.051,-0.040,-0.992,0.994
52.312,-0.051,-0.038,-0.992,0.994
52.322,-0.050,-0.036,-0.993,0.995
52.332,-0.049,-0.036,-0.993,0.995
52.342,-0.049,-0.038,-0.994,0.996
52.352,-0.049,-0.037,-0.995,0.997
52.362,-0.049,-0.039,-0.994,0.996
52.372,-0.050,-0.039,-0.990,0.992
52.383,-0.050,-0.039,-0.993,0.995
52.392,-0.049,-0.041,-0.993,0.995
52.402,-0.049,-0.040,-0.993,0.995
52.412,-0.049,-0.040,-0.994,0.996
52.422,-0.048,-0.038,-0.994,0.996
52.432,-0.049,-0.038,-0.993,0.995
52.442,-0.050,-0.037,-0.995,0.997
52.452,-0.050,-0.037,-0.993,0.995
52.462,-0.050,-0.038,-0.993,0.995
52.472,-0.052,-0.039,-0.994,0.996
52.482,-0.052,-0.039,-0.992,0.994
52.492,-0.051,-0.040,-0.993,0.995
52.502,-0.052,-0.039,-0.993,0.995
52.512,-0.051,-0.038,-0.991,0.993
52.522,-0.050,-0.039,-0.993,0.996
52.532,-0.050,-0.038,-0.993,0.995
52.542,-0.050,-0.038,-0.993,0.995
52.552,-0.051,-0.038,-0.997,0.999
52.562,-0.049,-0.039,-0.995,0.997
52.572,-0.050,-0.039,-0.993,0.995
52.582,-0.050,-0.038,-0.992,0.994
52.592,-0.048,-0.039,-0.993,0.995
52.602,-0.048,-0.038,-0.991,0.993
52.612,-0.048,-0.037,-0.993,0.995
52.622,-0.048,-0.038,-0.992,0.994
52.632,-0.048,-0.038,-0.994,0.996
52.642,-0.048,-0.040,-0.994,0.996
52.652,-0.050,-0.039,-0.993,0.995
52.662,-0.051,-0.039,-0.994,0.996
52.672,-0.052,-0.040,-0.992,0.994
52.682,-0.054,-0.039,-0.992,0.994
52.692,-0.051,-0.038,-0.992,0.994
52.702,-0.053,-0.038,-0.993,0.995
52.712,-0.052,-0.037,-0.992,0.994
52.722,-0.052,-0.038,-0.993,0.995
52.732,-0.051,-0.038,-0.994,0.996
52.742,-0.050,-0.040,-0.993,0.995
52.752,-0.052,-0.039,-0.994,0.996
52.762,-0.050,-0.040,-0.994,0.996
52.772,-0.049,-0.041,-0.993,0.995
52.782,-0.048,-0.040,-0.992,0.994
52.792,-0.049,-0.039,-0.993,0.995
52.802,-0.048,-0.037,-0.994,0.995
52.812,-0.047,-0.037,-0.994,0.995
52.822,-0.047,-0.037,-0.994,0.996
52.832,-0.047,-0.038,-0.995,0.996
52.841,-0.049,-0.038,-0.995,0.997
52.851,-0.050,-0.039,-0.991,0.993
52.861,-0.050,-0.040,-0.993,0.996
52.871,-0.051,-0.040,-0.994,0.996
52.881,-0.052,-0.039,-0.992,0.994
52.891,-0.052,-0.040,-0.991,0.993
52.901,-0.050,-0.041,-0.993,0.995
52.911,-0.052,-0.038,-0.993,0.995
52.921,-0.052,-0.038,-0.994,0.996
52.931,-0.051,-0.039,-0.993,0.995
52.941,-0.050,-0.039,-0.992,0.994
52.951,-0.051,-0.039,-0.993,0.995
52.961,-0.051,-0.038,-0.992,0.994
52.971,-0.050,-0.038,-0.993,0.995
52.981,-0.050,-0.038,-0.994,0.995
52.991,-0.049,-0.037,-0.994,0.996
53.001,-0.048,-0.039,-0.993,0.995
53.011,-0.049,-0.039,-0.994,0.996
53.021,-0.048,-0.037,-0.994,0.996
53.031,-0.049,-0.037,-0.993,0.995
53.041,-0.048,-0.038,-0.995,0.997
53.051,-0.049,-0.039,-0.994,0.996
53.061,-0.049,-0.039,-0.993,0.995
53.071,-0.051,-0.038,-0.992,0.994
53.081,-0.051,-0.037,-0.993,0.995
53.091,-0.051,-0.038,-0.992,0.994
53.101,-0.052,-0.037,-0.993,0.995
53.111,-0.051,-0.038,-0.994,0.996
53.121,-0.050,-0.039,-0.994,0.996
53.131,-0.052,-0.040,-0.993,0.995
53.141,-0.050,-0.038,-0.993,0.995
53.151,-0.051,-0.039,-0.993,0.995
53.161,-0.052,-0.039,-0.993,0.995
53.171,-0.051,-0.039,-0.992,0.994
53.181,-0.050,-0.037,-0.993,0.995
53.191,-0.050,-0.037,-0.993,0.995
53.201,-0.049,-0.039,-0.993,0.995
53.211,-0.049,-0.037,-0.994,0.996
53.221,-0.049,-0.037,-0.994,0.996
53.231,-0.047,-0.039,-0.993,0.995
53.241,-0.049,-0.040,-0.992,0.994
53.251,-0.050,-0.039,-0.992,0.994
53.261,-0.050,-0.039,-0.993,0.995
53.271,-0.050,-0.037,-0.992,0.994
53.281,-0.051,-0.039,-0.993,0.995
53.291,-0.049,-0.038,-0.995,0.997
53.301,-0.049,-0.037,-0.994,0.996
53.311,-0.050,-0.038,-0.994,0.997
53.321,-0.050,-0.038,-0.993,0.995
53.331,-0.051,-0.038,-0.994,0.996
53.341,-0.052,-0.039,-0.991,0.993
53.351,-0.051,-0.040,-0.992,0.994
53.361,-0.051,-0.038,-0.995,0.997
53.371,-0.051,-0.038,-0.993,0.995
53.381,-0.050,-0.038,-0.994,0.996
53.391,-0.051,-0.038,-0.996,0.998
53.401,-0.049,-0.039,-0.995,0.997
53.411,-0.049,-0.039,-0.994,0.996
53.421,-0.049,-0.039,-0.993,0.995
53.431,-0.048,-0.040,-0.993,0.995
53.441,-0.049,-0.040,-0.992,0.994
53.451,-0.050,-0.040,-0.991,0.993
53.461,-0.049,-0.038,-0.991,0.993
53.471,-0.050,-0.038,-0.992,0.994
53.481,-0.050,-0.038,-0.995,0.997
53.491,-0.050,-0.037,-0.995,0.997
53.501,-0.049,-0.037,-0.994,0.996
53.511,-0.050,-0.038,-0.992,0.994
53.521,-0.052,-0.038,-0.993,0.995
53.531,-0.051,-0.040,-0.994,0.996
53.540,-0.052,-0.041,-0.992,0.995
53.550,-0.051,-0.040,-0.991,0.993
53.560,-0.051,-0.040,-0.991,0.993
53.570,-0.051,-0.039,-0.993,0.995
53.580,-0.050,-0.037,-0.992,0.994
53.590,-0.049,-0.036,-0.993,0.995
53.600,-0.050,-0.038,-0.994,0.996
53.610,-0.050,-0.039,-0.994,0.996
53.620,-0.050,-0.038,-0.995,0.997
53.630,-0.049,-0.038,-0.993,0.995
53.641,-0.049,-0.038,-0.993,0.994
53.650,-0.051,-0.041,-0.993,0.996
53.660,-0.049,-0.040,-0.993,0.995
53.670,-0.048,-0.038,-0.994,0.996
53.680,-0.049,-0.038,-0.992,0.994
53.690,-0.050,-0.039,-0.992,0.994
53.700,-0.049,-0.038,-0.994,0.996
53.710,-0.050,-0.038,-0.994,0.996
53.720,-0.050,-0.041,-0.993,0.995
53.730,-0.051,-0.038,-0.993,0.995
53.740,-0.053,-0.039,-0.992,0.994
53.750,-0.051,-0.039,-0.992,0.994
53.760,-0.052,-0.039,-0.993,0.995
53.770,-0.052,-0.039,-0.993,0.995
53.780,-0.050,-0.038,-0.994,0.996
53.790,-0.051,-0.037,-0.993,0.995
53.800,-0.049,-0.037,-0.992,0.994
53.810,-0.049,-0.039,-0.992,0.994
53.820,-0.049,-0.040,-0.995,0.997
53.830,-0.049,-0.037,-0.995,0.997
53.840,-0.048,-0.039,-0.994,0.996
53.850,-0.050,-0.040,-0.995,0.997
53.860,-0.048,-0.038,-0.994,0.996
53.870,-0.048,-0.038,-0.993,0.995
53.880,-0.049,-0.038,-0.989,0.990
53.890,-0.049,-0.036,-0.993,0.995
53.900,-0.048,-0.037,-0.993,0.995
53.910,-0.050,-0.038,-0.996,0.998
53.920,-0.051,-0.039,-0.995,0.998
53.930,-0.050,-0.040,-0.992,0.994
53.940,-0.052,-0.039,-0.991,0.993
53.950,-0.051,-0.039,-0.989,0.991
53.960,-0.051,-0.038,-0.991,0.993
53.970,-0.053,-0.036,-0.993,0.995
53.980,-0.052,-0.036,-0.993,0.995
53.990,-0.049,-0.037,-0.993,0.995
54.000,-0.051,-0.038,-0.995,0.997
54.010,-0.050,-0.037,-0.992,0.994
54.020,-0.049,-0.039,-0.992,0.994
54.030,-0.050,-0.041,-0.994,0.996
54.040,-0.049,-0.041,-0.993,0.995
54.050,-0.050,-0.039,-0.993,0.995
54.060,-0.049,-0.039,-0.993,0.995
54.070,-0.048,-0.037,-0.994,0.996
54.080,-0.048,-0.037,-0.994,0.996
54.090,-0.048,-0.036,-0.995,0.997
54.100,-0.049,-0.037,-0.992,0.994
54.110,-0.048,-0.037,-0.991,0.993
54.120,-0.049,-0.038,-0.993,0.995
54.130,-0.051,-0.038,-0.991,0.993
54.140,-0.051,-0.039,-0.992,0.994
54.150,-0.051,-0.040,-0.995,0.997
54.160,-0.051,-0.040,-0.995,0.997
54.170,-0.051,-0.039,-0.993,0.995
54.180,-0.052,-0.038,-0.993,0.995
54.190,-0.050,-0.038,-0.992,0.994
54.200,-0.050,-0.038,-0.993,0.995
54.210,-0.051,-0.038,-0.993,0.995
54.220,-0.051,-0.036,-0.992,0.994
54.230,-0.051,-0.038,-0.994,0.996
54.239,-0.050,-0.040,-0.992,0.994
54.249,-0.050,-0.038,-0.992,0.994
54.259,-0.049,-0.039,-0.992,0.994
54.269,-0.048,-0.039,-0.995,0.997
54.279,-0.048,-0.040,-0.995,0.997
54.289,-0.048,-0.039,-0.993,0.995
54.300,-0.048,-0.038,-0.994,0.996
54.309,-0.049,-0.038,-0.993,0.995
54.319,-0.049,-0.038,-0.992,0.993
54.329,-0.049,-0.039,-0.992,0.994
54.339,-0.050,-0.038,-0.992,0.994
54.349,-0.051,-0.037,-0.995,0.997
54.359,-0.050,-0.038,-0.995,0.997
54.369,-0.050,-0.039,-0.994,0.996
54.379,-0.051,-0.039,-0.995,0.997
54.389,-0.050,-0.039,-0.994,0.996
54.399,-0.049,-0.039,-0.993,0.995
54.409,-0.050,-0.038,-0.992,0.994
54.419,-0.050,-0.038,-0.992,0.994
54.429,-0.050,-0.038,-0.993,0.995
54.439,-0.049,-0.037,-0.993,0.995
54.449,-0.050,-0.039,-0.993,0.995
54.459,-0.051,-0.038,-0.992,0.994
54.469,-0.050,-0.038,-0.995,0.997
54.479,-0.050,-0.038,-0.994,0.996
54.489,-0.049,-0.038,-0.994,0.996
54.499,-0.050,-0.038,-0.994,0.996
54.509,-0.050,-0.039,-0.992,0.994
54.519,-0.050,-0.038,-0.993,0.995
54.529,-0.051,-0.039,-0.993,0.995
54.539,-0.049,-0.040,-0.994,0.996
54.549,-0.049,-0.039,-0.994,0.996
54.559,-0.050,-0.039,-0.993,0.995
54.569,-0.050,-0.038,-0.993,0.995
54.579,-0.050,-0.037,-0.992,0.994
54.589,-0.050,-0.039,-0.991,0.993
54.599,-0.051,-0.037,-0.992,0.994
54.609,-0.051,-0.038,-0.993,0.995
54.619,-0.049,-0.039,-0.993,0.995
54.629,-0.050,-0.040,-0.993,0.995
54.639,-0.050,-0.038,-0.994,0.996
54.649,-0.050,-0.039,-0.992,0.994
54.659,-0.050,-0.038,-0.993,0.995
54.669,-0.049,-0.038,-0.993,0.995
54.679,-0.050,-0.038,-0.992,0.994
54.689,-0.050,-0.038,-0.992,0.994
54.699,-0.049,-0.037,-0.991,0.993
54.709,-0.050,-0.040,-0.994,0.996
54.719,-0.049,-0.039,-0.992,0.994
54.729,-0.051,-0.038,-0.994,0.996
54.739,-0.051,-0.039,-0.994,0.996
54.749,-0.051,-0.039,-0.993,0.995
54.759,-0.050,-0.039,-0.993,0.995
54.769,-0.050,-0.039,-0.992,0.994
54.779,-0.051,-0.038,-0.992,0.994
54.789,-0.050,-0.038,-0.993,0.995
54.799,-0.050,-0.038,-0.993,0.995
54.809,-0.050,-0.039,-0.996,0.998
54.819,-0.051,-0.039,-0.992,0.994
54.829,-0.051,-0.039,-0.992,0.994
54.839,-0.050,-0.038,-0.992,0.994
54.849,-0.050,-0.038,-0.993,0.995
54.859,-0.051,-0.038,-0.993,0.995
54.869,-0.050,-0.039,-0.994,0.996
54.879,-0.049,-0.037,-0.993,0.995
54.889,-0.050,-0.038,-0.991,0.993
54.899,-0.051,-0.038,-0.991,0.993
54.908,-0.049,-0.039,-0.993,0.995
54.918,-0.050,-0.038,-0.993,0.995
54.928,-0.050,-0.039,-0.993,0.995
54.938,-0.048,-0.038,-0.993,0.995
54.948,-0.050,-0.038,-0.993,0.995
54.958,-0.050,-0.037,-0.994,0.996
54.968,-0.049,-0.039,-0.994,0.996
54.978,-0.049,-0.037,-0.994,0.996
54.988,-0.049,-0.039,-0.994,0.996
54.998,-0.050,-0.040,-0.993,0.995
55.008,-0.049,-0.038,-0.992,0.994
55.018,-0.050,-0.038,-0.994,0.996
55.028,-0.051,-0.039,-0.992,0.994
55.038,-0.051,-0.038,-0.993,0.995
55.048,-0.050,-0.038,-0.994,0.995
55.058,-0.051,-0.038,-0.994,0.996
55.068,-0.050,-0.037,-0.994,0.996
55.078,-0.050,-0.038,-0.994,0.996
55.088,-0.051,-0.039,-0.994,0.996
55.098,-0.051,-0.038,-0.994,0.996
55.108,-0.051,-0.038,-0.992,0.994
55.118,-0.050,-0.039,-0.992,0.994
55.128,-0.049,-0.039,-0.993,0.995
55.138,-0.049,-0.039,-0.993,0.995
55.148,-0.050,-0.038,-0.993,0.995
55.158,-0.050,-0.037,-0.992,0.994
55.168,-0.048,-0.037,-0.993,0.995
55.178,-0.049,-0.038,-0.993,0.994
55.188,-0.050,-0.039,-0.994,0.996
55.198,-0.050,-0.039,-0.992,0.994
55.208,-0.049,-0.038,-0.993,0.995
55.218,-0.051,-0.037,-0.994,0.996
55.228,-0.050,-0.038,-0.993,0.995
55.238,-0.050,-0.038,-0.991,0.993
55.248,-0.050,-0.039,-0.993,0.995
55.258,-0.049,-0.037,-0.993,0.995
55.268,-0.049,-0.038,-0.992,0.994
55.278,-0.050,-0.037,-0.993,0.995
55.288,-0.051,-0.037,-0.993,0.995
55.298,-0.050,-0.039,-0.992,0.994
55.308,-0.051,-0.039,-0.991,0.994
55.318,-0.049,-0.039,-0.992,0.994
55.328,-0.048,-0.039,-0.993,0.995
55.338,-0.049,-0.039,-0.992,0.994
55.348,-0.050,-0.038,-0.994,0.996
55.358,-0.049,-0.039,-0.994,0.996
55.368,-0.050,-0.039,-0.993,0.995
55.378,-0.050,-0.037,-0.993,0.995
55.388,-0.050,-0.037,-0.992,0.994
55.398,-0.050,-0.038,-0.993,0.995
55.408,-0.051,-0.039,-0.991,0.993
55.418,-0.049,-0.040,-0.992,0.994
55.428,-0.049,-0.039,-0.993,0.995
55.438,-0.050,-0.038,-0.995,0.997
55.448,-0.049,-0.038,-0.994,0.996
55.458,-0.050,-0.038,-0.994,0.996
55.468,-0.049,-0.038,-0.994,0.996
55.478,-0.050,-0.038,-0.993,0.995
55.488,-0.050,-0.040,-0.993,0.995
55.498,-0.050,-0.039,-0.993,0.995
55.508,-0.049,-0.039,-0.993,0.995
55.518,-0.049,-0.038,-0.991,0.993
55.528,-0.050,-0.038,-0.993,0.995
55.538,-0.049,-0.039,-0.994,0.996
55.548,-0.051,-0.038,-0.993,0.995
55.557,-0.050,-0.038,-0.993,0.995
55.568,-0.049,-0.038,-0.994,0.996
55.577,-0.048,-0.039,-0.992,0.994
55.587,-0.050,-0.038,-0.992,0.994
55.597,-0.051,-0.039,-0.992,0.994
55.607,-0.051,-0.038,-0.992,0.994
55.617,-0.050,-0.039,-0.993,0.995
55.627,-0.051,-0.038,-0.995,0.997
55.637,-0.050,-0.038,-0.994,0.996
55.647,-0.050,-0.039,-0.994,0.996
55.657,-0.050,-0.038,-0.993,0.995
55.667,-0.050,-0.038,-0.995,0.997
55.677,-0.051,-0.039,-0.994,0.996
55.687,-0.050,-0.038,-0.993,0.995
55.697,-0.052,-0.038,-0.992,0.994
55.707,-0.052,-0.039,-0.992,0.994
55.717,-0.048,-0.039,-0.993,0.995
55.727,-0.051,-0.039,-0.991,0.993
55.737,-0.052,-0.040,-0.992,0.994
55.747,-0.049,-0.039,-0.992,0.994
55.757,-0.049,-0.038,-0.994,0.996
55.767,-0.050,-0.039,-0.995,0.997
55.777,-0.049,-0.039,-0.995,0.997
55.787,-0.050,-0.038,-0.992,0.994
55.797,-0.049,-0.038,-0.991,0.993
55.807,-0.049,-0.039,-0.992,0.994
55.817,-0.049,-0.038,-0.995,0.997
55.827,-0.049,-0.037,-0.996,0.998
55.837,-0.050,-0.038,-0.996,0.998
55.847,-0.050,-0.036,-0.994,0.996
55.857,-0.049,-0.037,-0.993,0.995
55.867,-0.049,-0.038,-0.993,0.995
55.877,-0.050,-0.038,-0.992,0.994
55.887,-0.050,-0.038,-0.994,0.996
55.897,-0.050,-0.038,-0.995,0.997
55.907,-0.051,-0.039,-0.994,0.996
55.917,-0.051,-0.038,-0.992,0.994
55.927,-0.050,-0.037,-0.992,0.994
55.937,-0.051,-0.038,-0.992,0.994
55.947,-0.049,-0.037,-0.991,0.993
55.957,-0.049,-0.038,-0.994,0.996
55.967,-0.051,-0.038,-0.996,0.998
55.977,-0.050,-0.038,-0.994,0.996
55.987,-0.048,-0.038,-0.995,0.997
55.997,-0.049,-0.039,-0.995,0.997
56.007,-0.049,-0.039,-0.992,0.994
56.017,-0.050,-0.038,-0.990,0.992
56.027,-0.050,-0.037,-0.992,0.994
56.037,-0.050,-0.039,-0.990,0.992
56.047,-0.050,-0.039,-0.993,0.996
56.057,-0.050,-0.038,-0.993,0.995
56.067,-0.049,-0.039,-0.994,0.996
56.077,-0.049,-0.039,-0.994,0.996
56.087,-0.050,-0.039,-0.993,0.996
56.097,-0.049,-0.038,-0.994,0.996
56.107,-0.049,-0.038,-0.993,0.995
56.117,-0.050,-0.038,-0.993,0.995
56.127,-0.050,-0.036,-0.993,0.994
56.137,-0.051,-0.037,-0.992,0.994
56.147,-0.051,-0.039,-0.994,0.996
56.157,-0.050,-0.039,-0.992,0.994
56.167,-0.051,-0.038,-0.992,0.994
56.177,-0.051,-0.040,-0.996,0.998
56.187,-0.051,-0.039,-0.993,0.995
56.197,-0.051,-0.037,-0.992,0.994
56.207,-0.050,-0.039,-0.992,0.994
56.217,-0.049,-0.038,-0.993,0.995
56.227,-0.050,-0.038,-0.991,0.993
56.237,-0.050,-0.038,-0.992,0.994
56.247,-0.050,-0.038,-0.995,0.997
56.257,-0.049,-0.039,-0.995,0.997
56.266,-0.051,-0.040,-0.995,0.997
56.276,-0.051,-0.039,-0.993,0.995
56.286,-0.051,-0.039,-0.993,0.995
56.296,-0.050,-0.039,-0.993,0.995
56.306,-0.051,-0.039,-0.993,0.995
56.316,-0.050,-0.038,-0.993,0.995
56.326,-0.050,-0.039,-0.993,0.995
56.336,-0.051,-0.038,-0.993,0.995
56.346,-0.050,-0.039,-0.991,0.993
56.356,-0.050,-0.039,-0.994,0.996
56.366,-0.048,-0.039,-0.993,0.995
56.376,-0.050,-0.039,-0.993,0.995
56.386,-0.051,-0.038,-0.995,0.998
56.396,-0.049,-0.036,-0.991,0.993
56.406,-0.049,-0.038,-0.991,0.993
56.416,-0.050,-0.038,-0.993,0.995
56.426,-0.050,-0.039,-0.993,0.995
56.436,-0.049,-0.039,-0.996,0.998
56.446,-0.050,-0.039,-0.994,0.996
56.456,-0.049,-0.039,-0.992,0.994
56.466,-0.050,-0.041,-0.991,0.993
56.476,-0.051,-0.038,-0.992,0.994
56.486,-0.049,-0.038,-0.993,0.995
56.496,-0.050,-0.039,-0.992,0.994
56.506,-0.051,-0.037,-0.993,0.995
56.516,-0.051,-0.037,-0.994,0.997
56.526,-0.051,-0.039,-0.995,0.997
56.536,-0.051,-0.038,-0.994,0.996
56.546,-0.051,-0.039,-0.994,0.996
56.556,-0.051,-0.038,-0.992,0.994
56.566,-0.050,-0.037,-0.992,0.994
56.576,-0.049,-0.038,-0.992,0.994
56.586,-0.050,-0.038,-0.990,0.992
56.596,-0.050,-0.039,-0.992,0.994
56.606,-0.051,-0.039,-0.994,0.996
56.616,-0.049,-0.038,-0.993,0.995
56.626,-0.049,-0.039,-0.994,0.996
56.636,-0.050,-0.037,-0.996,0.997
56.646,-0.051,-0.039,-0.994,0.996
56.656,-0.050,-0.038,-0.993,0.995
56.666,-0.050,-0.037,-0.990,0.992
56.676,-0.051,-0.038,-0.992,0.994
56.686,-0.050,-0.039,-0.993,0.995
56.696,-0.051,-0.038,-0.993,0.995
56.706,-0.050,-0.038,-0.995,0.997
56.716,-0.050,-0.039,-0.994,0.996
56.726,-0.050,-0.040,-0.994,0.996
56.736,-0.050,-0.039,-0.992,0.994
56.746,-0.050,-0.037,-0.992,0.994
56.756,-0.050,-0.039,-0.993,0.995
56.766,-0.050,-0.038,-0.992,0.994
56.776,-0.050,-0.037,-0.991,0.993
56.786,-0.050,-0.039,-0.992,0.994
56.796,-0.050,-0.039,-0.993,0.995
56.806,-0.050,-0.037,-0.993,0.995
56.816,-0.050,-0.039,-0.995,0.997
56.826,-0.049,-0.038,-0.994,0.996
56.836,-0.049,-0.038,-0.993,0.995
56.846,-0.050,-0.039,-0.992,0.994
56.856,-0.049,-0.038,-0.992,0.994
56.866,-0.049,-0.039,-0.993,0.995
56.876,-0.050,-0.037,-0.994,0.996
56.886,-0.051,-0.038,-0.994,0.996
56.896,-0.050,-0.038,-0.995,0.997
56.906,-0.050,-0.037,-0.991,0.993
56.916,-0.049,-0.037,-0.993,0.995
56.926,-0.050,-0.038,-0.993,0.995
56.936,-0.051,-0.038,-0.991,0.994
56.946,-0.050,-0.040,-0.992,0.994
56.956,-0.050,-0.038,-0.993,0.995
56.966,-0.051,-0.039,-0.992,0.994
56.975,-0.050,-0.037,-0.991,0.993
