% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.843901 MHz to 16.15242 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 11:51:47 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
2.02690544e+02, -1.3959e+00, -1.2187e+01
1.98123608e+02, -1.3854e+00, -1.1766e+01
1.93659572e+02, -1.4049e+00, -1.1507e+01
1.89296118e+02, -1.3512e+00, -1.1280e+01
1.85030979e+02, -1.3618e+00, -1.1108e+01
1.80861941e+02, -1.3654e+00, -1.0910e+01
1.76786837e+02, -1.3552e+00, -1.0570e+01
1.72803552e+02, -1.3430e+00, -1.0328e+01
1.68910017e+02, -1.3346e+00, -1.0132e+01
1.65104209e+02, -1.3527e+00, -9.9038e+00
1.61384152e+02, -1.2895e+00, -9.8030e+00
1.57747914e+02, -1.3322e+00, -9.5683e+00
1.54193606e+02, -1.3383e+00, -9.3307e+00
1.50719382e+02, -1.3170e+00, -8.9495e+00
1.47323437e+02, -1.3077e+00, -8.7630e+00
1.44004009e+02, -1.3102e+00, -8.6964e+00
1.40759373e+02, -1.3193e+00, -8.4246e+00
1.37587843e+02, -1.3272e+00, -8.1955e+00
1.34487773e+02, -1.3167e+00, -8.2275e+00
1.31457552e+02, -1.3086e+00, -7.9405e+00
1.28495607e+02, -1.3074e+00, -7.6241e+00
1.25600399e+02, -1.2734e+00, -7.5880e+00
1.22770425e+02, -1.2767e+00, -7.4880e+00
1.20004215e+02, -1.2711e+00, -7.1851e+00
1.17300331e+02, -1.2902e+00, -7.0012e+00
1.14657371e+02, -1.2962e+00, -6.8469e+00
1.12073960e+02, -1.2901e+00, -6.7302e+00
1.09548758e+02, -1.2869e+00, -6.6265e+00
1.07080452e+02, -1.2655e+00, -6.5681e+00
1.04667762e+02, -1.2919e+00, -6.2915e+00
1.02309433e+02, -1.2411e+00, -6.1445e+00
