% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 15.08001 MHz to 165.7404 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 12:13:14 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
6.05739912e+02, -3.2096e-01, -1.0447e+01
5.92354566e+02, -3.1979e-01, -1.0169e+01
5.79265004e+02, -3.1245e-01, -9.8884e+00
5.66464689e+02, -3.3323e-01, -9.5924e+00
5.53947228e+02, -3.0838e-01, -9.5259e+00
5.41706373e+02, -3.1090e-01, -9.3799e+00
5.29736010e+02, -3.2899e-01, -9.0790e+00
5.18030162e+02, -2.9463e-01, -8.9481e+00
5.06582984e+02, -2.7710e-01, -8.6620e+00
4.95388760e+02, -2.7950e-01, -8.5602e+00
4.84441901e+02, -3.0018e-01, -8.3823e+00
4.73736940e+02, -2.8423e-01, -8.1582e+00
4.63268533e+02, -2.8393e-01, -7.8669e+00
4.53031451e+02, -2.7928e-01, -7.8357e+00
4.43020583e+02, -2.8014e-01, -7.6763e+00
4.33230930e+02, -2.7268e-01, -7.6652e+00
4.23657604e+02, -2.7089e-01, -7.2404e+00
4.14295825e+02, -2.5410e-01, -7.2554e+00
4.05140918e+02, -2.5018e-01, -6.9437e+00
3.96188312e+02, -2.5398e-01, -6.6942e+00
3.87433536e+02, -2.4832e-01, -6.6175e+00
3.78872218e+02, -2.5960e-01, -6.4722e+00
3.70500085e+02, -2.4826e-01, -6.2959e+00
3.62312955e+02, -2.4048e-01, -6.2786e+00
3.54306740e+02, -2.4272e-01, -6.1148e+00
3.46477442e+02, -2.2601e-01, -6.0724e+00
3.38821153e+02, -2.5129e-01, -5.8591e+00
3.31334048e+02, -2.3865e-01, -5.7695e+00
3.24012390e+02, -2.7153e-01, -5.5393e+00
3.16852522e+02, -2.4860e-01, -5.4468e+00
3.09850870e+02, -2.5673e-01, -5.3266e+00
3.03003937e+02, -2.3361e-01, -5.2380e+00
2.96308303e+02, -2.3997e-01, -5.1153e+00
2.89760627e+02, -2.4324e-01, -4.9915e+00
2.83357638e+02, -2.4525e-01, -4.9012e+00
2.77096139e+02, -2.1127e-01, -4.7132e+00
2.70973004e+02, -2.4799e-01, -4.7468e+00
2.64985175e+02, -2.1384e-01, -4.5383e+00
2.59129662e+02, -2.2398e-01, -4.5256e+00
2.53403541e+02, -2.2619e-01, -4.4719e+00
2.47803953e+02, -2.3494e-01, -4.2411e+00
2.42328102e+02, -2.1341e-01, -4.2002e+00
2.36973254e+02, -2.4141e-01, -4.1197e+00
2.31736735e+02, -2.2286e-01, -4.0177e+00
2.26615929e+02, -2.2225e-01, -3.9379e+00
2.21608281e+02, -2.1381e-01, -3.9184e+00
2.16711289e+02, -2.1817e-01, -3.7129e+00
2.11922509e+02, -2.1422e-01, -3.7287e+00
2.07239549e+02, -2.0608e-01, -3.5086e+00
2.02660070e+02, -2.2838e-01, -3.5501e+00
1.98181787e+02, -2.2834e-01, -3.4317e+00
1.93802463e+02, -2.2715e-01, -3.3876e+00
1.89519910e+02, -2.0513e-01, -3.3097e+00
1.85331992e+02, -2.1633e-01, -3.2477e+00
1.81236616e+02, -2.1700e-01, -3.0569e+00
1.77231737e+02, -2.0460e-01, -3.0288e+00
1.73315357e+02, -1.9466e-01, -3.0417e+00
1.69485519e+02, -2.2973e-01, -3.0296e+00
1.65740310e+02, -2.0534e-01, -2.9251e+00
