"t(s)","a(m/s²)"
4.493795075E1,9.760902100E0
4.494793675E1,9.757309570E0
4.495792175E1,9.760303345E0
4.496790775E1,9.758507080E0
4.497789375E1,9.774224396E0
4.498787975E1,9.767937469E0
4.499786575E1,9.775122528E0
4.500785375E1,9.755513306E0
4.501783975E1,9.752519531E0
4.502782675E1,9.777966614E0
4.503781275E1,9.771979065E0
4.504779975E1,9.771230621E0
4.505778675E1,9.779912567E0
4.506777475E1,9.772577820E0
4.507776075E1,9.761650543E0
4.508774775E1,9.749076691E0
4.509773475E1,9.774224396E0
4.510772175E1,9.773026886E0
4.511770875E1,9.770033112E0
4.512769575E1,9.763147430E0
4.513768275E1,9.761949921E0
4.514766975E1,9.767039337E0
4.515765675E1,9.784103851E0
4.516764375E1,9.767189026E0
4.517763075E1,9.755962372E0
4.518761775E1,9.764344940E0
4.519760375E1,9.768536224E0
4.520759075E1,9.759554901E0
4.521757675E1,9.756860504E0
4.522756275E1,9.770033112E0
4.523754875E1,9.759405212E0
4.524753475E1,9.773925018E0
4.525752075E1,9.770482178E0
4.526750875E1,9.779463501E0
4.527749475E1,9.774523773E0
4.528748075E1,9.766290894E0
4.529746775E1,9.764045563E0
4.530745375E1,9.790091400E0
4.531744075E1,9.758956146E0
4.532742675E1,9.772877197E0
4.533741375E1,9.764943695E0
4.534739975E1,9.746681671E0
4.535738475E1,9.743987274E0
4.536737075E1,9.766440582E0
4.537735875E1,9.783205719E0
4.538734475E1,9.790241089E0
4.539733075E1,9.777068481E0
4.540731575E1,9.782008209E0
4.541730075E1,9.774823151E0
4.542728575E1,9.774673462E0
4.543727075E1,9.761051788E0
4.544725675E1,9.750274200E0
4.545724175E1,9.756411438E0
4.546722775E1,9.753866730E0
4.547721275E1,9.767937469E0
4.548719775E1,9.771080933E0
4.549718275E1,9.764794006E0
4.550716975E1,9.767338715E0
4.551715475E1,9.775571594E0
4.552714075E1,9.770781555E0
4.553712675E1,9.761051788E0
4.554711375E1,9.759105835E0
4.555709975E1,9.767638092E0
4.556708475E1,9.766590271E0
4.557706875E1,9.762249298E0
4.558705475E1,9.762099609E0
4.559703975E1,9.774074707E0
4.560702575E1,9.765542450E0
4.561701075E1,9.765991516E0
4.562699675E1,9.756561127E0
4.563698275E1,9.767787781E0
4.564696875E1,9.764195251E0
4.565695475E1,9.750274200E0
4.566693975E1,9.775272217E0
4.567692575E1,9.761351166E0
4.568691175E1,9.780511322E0
4.569689775E1,9.787546692E0
4.570688275E1,9.766590271E0
4.571686846E1,9.766290894E0
4.572685346E1,9.782157898E0
4.573683846E1,9.774374084E0
4.574682346E1,9.765692139E0
4.575680946E1,9.767937469E0
4.576679346E1,9.761351166E0
4.577677746E1,9.762249298E0
4.578676146E1,9.754615173E0
4.579674746E1,9.785451050E0
4.580673346E1,9.776918793E0
4.581671946E1,9.764943695E0
4.582670446E1,9.776469727E0
4.583669046E1,9.763446808E0
4.584667446E1,9.756710815E0
4.585666046E1,9.770332489E0
4.586664646E1,9.750423889E0
4.587663146E1,9.765692139E0
4.588661646E1,9.760153656E0
4.589660246E1,9.765392761E0
4.590658846E1,9.780062256E0
4.591657446E1,9.762548676E0
4.592655946E1,9.773925018E0
4.593654546E1,9.785451050E0
4.594653246E1,9.774523773E0
4.595651846E1,9.749076691E0
4.596650546E1,9.777218170E0
4.597649246E1,9.758806458E0
4.598647846E1,9.773925018E0
4.599646346E1,9.756710815E0
4.600644946E1,9.753417664E0
4.601643546E1,9.761800232E0
4.602642046E1,9.766141205E0
4.603640546E1,9.765692139E0
4.604639146E1,9.776469727E0
4.605637746E1,9.761201477E0
4.606636346E1,9.763147430E0
4.607634946E1,9.761650543E0
4.608633546E1,9.770631866E0
4.609632246E1,9.755213928E0
4.610630746E1,9.770033112E0
4.611629246E1,9.765542450E0
4.612627846E1,9.763147430E0
4.613626346E1,9.772877197E0
4.614624846E1,9.779613190E0
4.615623346E1,9.774374084E0
4.616621846E1,9.757758636E0
4.617620246E1,9.767787781E0
4.618618646E1,9.759854279E0
4.619617146E1,9.769284668E0
4.620615746E1,9.770332489E0
4.621614246E1,9.767488403E0
4.622612646E1,9.771679688E0
4.623611046E1,9.765991516E0
4.624609546E1,9.790540466E0
4.625608046E1,9.776320038E0
4.626606646E1,9.755812683E0
4.627605246E1,9.736951904E0
4.628603746E1,9.749825134E0
4.629602346E1,9.767787781E0
4.630601046E1,9.761949921E0
4.631599746E1,9.784403229E0
4.632598446E1,9.765243073E0
4.633597046E1,9.768386536E0
4.634595646E1,9.769284668E0
4.635594346E1,9.760453033E0
4.636593046E1,9.757159882E0
4.637591546E1,9.771679688E0
4.638590046E1,9.774823151E0
4.639588646E1,9.761949921E0
4.640587446E1,9.769434357E0
4.641586046E1,9.782307587E0
4.642584746E1,9.758806458E0
4.643583346E1,9.760303345E0
4.644581946E1,9.763746185E0
4.645580546E1,9.782756653E0
4.646579246E1,9.775421906E0
4.647577946E1,9.752968597E0
4.648576646E1,9.771979065E0
4.649575546E1,9.765392761E0
4.650574446E1,9.755513306E0
4.651573246E1,9.763596497E0
4.652571946E1,9.761650543E0
4.653570546E1,9.762997742E0
4.654569146E1,9.763895874E0
4.655567746E1,9.774823151E0
4.656566346E1,9.773026886E0
4.657565046E1,9.762398987E0
4.658563746E1,9.767488403E0
4.659562346E1,9.769733734E0
4.660561046E1,9.777966614E0
4.661559746E1,9.768536224E0
4.662558446E1,9.767937469E0
4.663557046E1,9.766889648E0
4.664555746E1,9.749076691E0
4.665554546E1,9.753417664E0
4.666553146E1,9.762548676E0
4.667551846E1,9.761500854E0
4.668550446E1,9.769883423E0
4.669549246E1,9.760902100E0
4.670547946E1,9.759704590E0
4.671546475E1,9.753417664E0
4.672545075E1,9.764045563E0
4.673543775E1,9.773176575E0
4.674542375E1,9.776918793E0
4.675541075E1,9.788893890E0
4.676539675E1,9.775870972E0
4.677538275E1,9.770182800E0
4.678536875E1,9.766290894E0
4.679535475E1,9.776320038E0
4.680534075E1,9.775571594E0
4.681532775E1,9.762548676E0
4.682531375E1,9.771080933E0
4.683529975E1,9.767488403E0
4.684528675E1,9.779613190E0
4.685527275E1,9.773176575E0
4.686525975E1,9.757010193E0
4.687524875E1,9.765692139E0
4.688523875E1,9.758656769E0
4.689522575E1,9.762398987E0
4.690521275E1,9.782157898E0
4.691519875E1,9.756710815E0
4.692518475E1,9.775421906E0
4.693517075E1,9.781259766E0
4.694515675E1,9.761051788E0
4.695514375E1,9.759105835E0
4.696513075E1,9.766141205E0
4.697511675E1,9.767189026E0
4.698510275E1,9.763297119E0
4.699508775E1,9.765692139E0
4.700507275E1,9.759405212E0
4.701505875E1,9.769434357E0
4.702504475E1,9.775571594E0
4.703502975E1,9.765991516E0
4.704501575E1,9.774374084E0
4.705500075E1,9.767039337E0
4.706498575E1,9.765542450E0
4.707497175E1,9.754615173E0
4.708495675E1,9.763746185E0
4.709494375E1,9.759854279E0
4.710492875E1,9.748777313E0
4.711491475E1,9.774823151E0
4.712489975E1,9.787097626E0
4.713488475E1,9.773775330E0
4.714487075E1,9.773775330E0
4.715485675E1,9.770182800E0
4.716484275E1,9.761051788E0
4.717482875E1,9.763446808E0
4.718481475E1,9.758656769E0
4.719480075E1,9.755513306E0
4.720478775E1,9.752818909E0
4.721477275E1,9.761351166E0
4.722475775E1,9.764195251E0
4.723474475E1,9.773326263E0
4.724472975E1,9.765841827E0
4.725471675E1,9.768835602E0
4.726470175E1,9.757908325E0
4.727468875E1,9.739346924E0
4.728467575E1,9.753717041E0
4.729466075E1,9.778715057E0
4.730464775E1,9.764644318E0
4.731463375E1,9.781110077E0
4.732461975E1,9.784253540E0
4.733460575E1,9.779912567E0
4.734459275E1,9.766889648E0
4.735457875E1,9.763147430E0
4.736456475E1,9.774374084E0
4.737455075E1,9.766141205E0
4.738453675E1,9.772727509E0
4.739452275E1,9.741442566E0
4.740450875E1,9.757309570E0
4.741449475E1,9.763446808E0
4.742448075E1,9.782008209E0
4.743446675E1,9.771979065E0
4.744445275E1,9.772278442E0
4.745443875E1,9.758956146E0
4.746442675E1,9.766440582E0
4.747441475E1,9.776469727E0
4.748440275E1,9.762099609E0
4.749438875E1,9.765841827E0
4.750437575E1,9.768685913E0
4.751436175E1,9.789642334E0
4.752434775E1,9.792187042E0
4.753433375E1,9.765392761E0
4.754431875E1,9.759854279E0
4.755430575E1,9.758058014E0
4.756429175E1,9.775421906E0
4.757427875E1,9.771230621E0
4.758426475E1,9.768386536E0
4.759425075E1,9.762548676E0
4.760423675E1,9.762698364E0
4.761422475E1,9.760153656E0
4.762421075E1,9.765243073E0
4.763419875E1,9.761351166E0
4.764418575E1,9.779463501E0
4.765417275E1,9.768685913E0
4.766415975E1,9.754016418E0
4.767414675E1,9.757908325E0
4.768413375E1,9.748477936E0
4.769412075E1,9.776918793E0
4.770410775E1,9.759255524E0
4.771409437E1,9.759255524E0
4.772408137E1,9.762848053E0
4.773406738E1,9.771080933E0
4.774405437E1,9.757459259E0
4.775404137E1,9.774523773E0
4.776402738E1,9.773475952E0
4.777401437E1,9.778415680E0
4.778400137E1,9.767189026E0
4.779398837E1,9.751621399E0
4.780397637E1,9.772577820E0
4.781396437E1,9.755962372E0
4.782395237E1,9.759854279E0
4.783393937E1,9.775721283E0
4.784392537E1,9.765243073E0
4.785391237E1,9.774673462E0
4.786389937E1,9.753267975E0
4.787388637E1,9.772727509E0
4.788387337E1,9.765692139E0
4.789386137E1,9.764045563E0
4.790384837E1,9.750573578E0
4.791383537E1,9.757758636E0
4.792382237E1,9.762249298E0
4.793380937E1,9.779313812E0
4.794379637E1,9.763596497E0
4.795378337E1,9.773475952E0
4.796377137E1,9.776769104E0
4.797375837E1,9.779313812E0
4.798374637E1,9.777517548E0
4.799373437E1,9.774523773E0
4.800372037E1,9.758207703E0
4.801370937E1,9.756261749E0
4.802369737E1,9.770482178E0
4.803368537E1,9.752669220E0
4.804367337E1,9.755064240E0
4.805366237E1,9.763446808E0
4.806365137E1,9.770182800E0
4.807363937E1,9.787846069E0
4.808362737E1,9.784702606E0
4.809361337E1,9.774374084E0
4.810359937E1,9.767638092E0
4.811358437E1,9.765093384E0
4.812357037E1,9.771979065E0
4.813355637E1,9.767638092E0
4.814354337E1,9.767338715E0
4.815353037E1,9.776020660E0
4.816351737E1,9.769584045E0
4.817350437E1,9.782756653E0
4.818349037E1,9.779762878E0
4.819347837E1,9.762698364E0
4.820346537E1,9.774673462E0
4.821345237E1,9.768835602E0
4.822343937E1,9.775421906E0
4.823342637E1,9.762698364E0
4.824341337E1,9.768087158E0
4.825340037E1,9.757758636E0
4.826338637E1,9.769733734E0
4.827337337E1,9.771230621E0
4.828336037E1,9.775571594E0
4.829334537E1,9.769883423E0
4.830333237E1,9.765093384E0
4.831331837E1,9.770332489E0
4.832330437E1,9.775122528E0
4.833329037E1,9.756411438E0
4.834327837E1,9.744885406E0
4.835326537E1,9.756860504E0
4.836325237E1,9.764045563E0
4.837323937E1,9.758507080E0
4.838322637E1,9.763895874E0
4.839321337E1,9.779463501E0
4.840319937E1,9.778715057E0
4.841318737E1,9.779613190E0
4.842317437E1,9.764494629E0
4.843316237E1,9.772278442E0
4.844314937E1,9.771080933E0
4.845313637E1,9.747280426E0
4.846312337E1,9.754914551E0
4.847311037E1,9.772278442E0
4.848309737E1,9.782307587E0
4.849308537E1,9.775272217E0
4.850307137E1,9.764344940E0
4.851305837E1,9.747579803E0
4.852304537E1,9.760453033E0
4.853303437E1,9.773326263E0
4.854302237E1,9.767787781E0
4.855301137E1,9.781708832E0
4.856299737E1,9.776170349E0
4.857298337E1,9.759405212E0
4.858297137E1,9.762997742E0
4.859295737E1,9.751920776E0
4.860294437E1,9.771080933E0
4.861293137E1,9.779014435E0
4.862291837E1,9.761800232E0
4.863290637E1,9.760153656E0
4.864289337E1,9.764644318E0
4.865288037E1,9.769134979E0
4.866286737E1,9.760602722E0
4.867285337E1,9.785750427E0
4.868284137E1,9.776918793E0
4.869282837E1,9.780661011E0
4.870281537E1,9.777068481E0
4.871280237E1,9.767937469E0
4.872278833E1,9.768236847E0
4.873277633E1,9.755962372E0
4.874276333E1,9.768835602E0
4.875275033E1,9.773326263E0
4.876273833E1,9.765542450E0
4.877272533E1,9.770931244E0
4.878271133E1,9.773026886E0
4.879269733E1,9.774224396E0
4.880268333E1,9.763596497E0
4.881267033E1,9.761351166E0
4.882265633E1,9.782157898E0
4.883264533E1,9.779014435E0
4.884263333E1,9.766739960E0
4.885262233E1,9.748028870E0
4.886261033E1,9.770033112E0
4.887259833E1,9.750723267E0
4.888258633E1,9.752070465E0
4.889257333E1,9.752818909E0
4.890255933E1,9.766889648E0
4.891254533E1,9.774972839E0
4.892253233E1,9.779313812E0
4.893251933E1,9.758656769E0
4.894250533E1,9.768236847E0
4.895249133E1,9.755812683E0
4.896247733E1,9.757758636E0
4.897246433E1,9.758507080E0
4.898245133E1,9.775122528E0
4.899243933E1,9.758058014E0
4.900242733E1,9.768536224E0
4.901241433E1,9.776769104E0
4.902240133E1,9.763446808E0
4.903238833E1,9.775122528E0
4.904237633E1,9.777218170E0
4.905236333E1,9.750124512E0
4.906235133E1,9.758956146E0
4.907233733E1,9.773925018E0
4.908232433E1,9.757309570E0
4.909231033E1,9.738748169E0
4.910229733E1,9.753717041E0
4.911228333E1,9.748178558E0
4.912226933E1,9.752369843E0
4.913225533E1,9.774823151E0
4.914224233E1,9.789941711E0
4.915222833E1,9.783355408E0
4.916221433E1,9.758507080E0
4.917220033E1,9.762698364E0
4.918218633E1,9.788594513E0
4.919217333E1,9.767488403E0
4.920215933E1,9.757908325E0
4.921214433E1,9.748028870E0
4.922213133E1,9.754166107E0
4.923211733E1,9.756561127E0
4.924210333E1,9.766141205E0
4.925209033E1,9.771230621E0
4.926207733E1,9.776020660E0
4.927206433E1,9.787546692E0
4.928205133E1,9.780810699E0
4.929203833E1,9.761351166E0
4.930202633E1,9.765542450E0
4.931201333E1,9.769733734E0
4.932199933E1,9.759255524E0
4.933198533E1,9.766141205E0
4.934197233E1,9.780062256E0
4.935196033E1,9.755064240E0
4.936194733E1,9.765542450E0
4.937193433E1,9.775870972E0
4.938192133E1,9.759554901E0
4.939190933E1,9.761800232E0
4.940189533E1,9.761201477E0
4.941188233E1,9.776469727E0
4.942186833E1,9.772428131E0
4.943185533E1,9.764943695E0
4.944184233E1,9.764494629E0
4.945182933E1,9.773625641E0
4.946181633E1,9.768386536E0
4.947180333E1,9.751322021E0
4.948179033E1,9.750872955E0
4.949177733E1,9.767488403E0
4.950176433E1,9.771529999E0
4.951175033E1,9.759854279E0
4.952173733E1,9.762848053E0
4.953172433E1,9.778565369E0
4.954171033E1,9.779313812E0
4.955169733E1,9.769434357E0
4.956168333E1,9.773625641E0
4.957167033E1,9.760003967E0
4.958165633E1,9.768536224E0
4.959164233E1,9.760752411E0
4.960162733E1,9.755812683E0
4.961161333E1,9.756710815E0
4.962159933E1,9.760752411E0
4.963158633E1,9.752369843E0
4.964157233E1,9.770332489E0
4.965155833E1,9.778265991E0
4.966154533E1,9.778864746E0
4.967153133E1,9.780511322E0
4.968151833E1,9.763746185E0
4.969150433E1,9.765243073E0
4.970148933E1,9.771829376E0
4.971147533E1,9.763895874E0
4.972146208E1,9.768087158E0
4.973144908E1,9.753118286E0
4.974143508E1,9.767338715E0
4.975142108E1,9.766889648E0
4.976140808E1,9.751771088E0
4.977139508E1,9.766440582E0
4.978138008E1,9.762249298E0
4.979136608E1,9.764794006E0
4.980135208E1,9.763297119E0
4.981133808E1,9.750573578E0
4.982132408E1,9.768087158E0
4.983131008E1,9.782756653E0
4.984129608E1,9.771230621E0
4.985128208E1,9.782756653E0
4.986126808E1,9.760303345E0
4.987125408E1,9.772877197E0
4.988124108E1,9.774673462E0
4.989122908E1,9.750573578E0
4.990121508E1,9.752220154E0
4.991120108E1,9.768087158E0
4.992118808E1,9.772727509E0
4.993117408E1,9.759255524E0
4.994116108E1,9.766590271E0
4.995114708E1,9.753866730E0
4.996113408E1,9.768236847E0
4.997112108E1,9.761500854E0
4.998110808E1,9.767638092E0
4.999109508E1,9.782756653E0
5.000108308E1,9.776918793E0
5.001106908E1,9.784702606E0
5.002105508E1,9.777517548E0
5.003104208E1,9.769584045E0
5.004102808E1,9.767638092E0
5.005101508E1,9.774673462E0
5.006100208E1,9.757459259E0
5.007098708E1,9.762398987E0
5.008097308E1,9.774224396E0
5.009095908E1,9.770332489E0
5.010094608E1,9.756112061E0
5.011093208E1,9.759405212E0
5.012091808E1,9.771080933E0
5.013090408E1,9.764494629E0
5.014089108E1,9.753267975E0
5.015087808E1,9.761051788E0
5.016086408E1,9.771380310E0
5.017085108E1,9.767638092E0
5.018083708E1,9.759255524E0
5.019082308E1,9.758507080E0
5.020080908E1,9.752369843E0
5.021079508E1,9.757010193E0
5.022078108E1,9.757309570E0
5.023076808E1,9.766440582E0
5.024075508E1,9.774074707E0
5.025074008E1,9.765991516E0
5.026072708E1,9.783205719E0
5.027071308E1,9.758507080E0
5.028070008E1,9.763446808E0
5.029068708E1,9.767787781E0
5.030067408E1,9.772877197E0
5.031066108E1,9.771080933E0
5.032064708E1,9.773326263E0
5.033063308E1,9.763446808E0
5.034061908E1,9.766739960E0
5.035060608E1,9.759405212E0
5.036059308E1,9.774374084E0
5.037057908E1,9.769134979E0
5.038056508E1,9.766290894E0
5.039055008E1,9.775721283E0
5.040053608E1,9.770781555E0
5.041052208E1,9.764344940E0
5.042050808E1,9.771829376E0
5.043049508E1,9.762997742E0
5.044048108E1,9.778715057E0
5.045046808E1,9.784552917E0
5.046045408E1,9.771080933E0
5.047044108E1,9.771380310E0
5.048042608E1,9.769134979E0
5.049041308E1,9.770781555E0
5.050039808E1,9.765542450E0
5.051038408E1,9.769284668E0
5.052037008E1,9.764195251E0
5.053035608E1,9.764344940E0
5.054034208E1,9.754764862E0
5.055032908E1,9.780810699E0
5.056031508E1,9.765093384E0
5.057030008E1,9.770631866E0
5.058028608E1,9.762249298E0
5.059027208E1,9.758207703E0
5.060025808E1,9.771080933E0
5.061024308E1,9.767638092E0
5.062022908E1,9.756261749E0
5.063021608E1,9.756860504E0
5.064020208E1,9.765692139E0
5.065018808E1,9.776020660E0
5.066017408E1,9.775870972E0
5.067016008E1,9.767638092E0
5.068014608E1,9.768087158E0
5.069013208E1,9.763446808E0
5.070011808E1,9.753567352E0
5.071010508E1,9.746981049E0
5.072009146E1,9.763446808E0
5.073007846E1,9.758656769E0
5.074006446E1,9.769434357E0
5.075005046E1,9.766290894E0
5.076003546E1,9.760153656E0
5.077002246E1,9.765542450E0
5.078000746E1,9.768386536E0
5.078999346E1,9.770931244E0
5.079998046E1,9.764794006E0
5.080996646E1,9.757908325E0
5.081995246E1,9.763895874E0
5.082993846E1,9.770482178E0
5.083992446E1,9.757608948E0
5.084991046E1,9.769883423E0
5.085989646E1,9.768685913E0
5.086988246E1,9.756710815E0
5.087986946E1,9.757309570E0
5.088985546E1,9.765243073E0
5.089984146E1,9.775721283E0
5.090982846E1,9.761351166E0
5.091981446E1,9.784852295E0
5.092980146E1,9.755962372E0
5.093978746E1,9.762848053E0
5.094977446E1,9.773925018E0
5.095976146E1,9.771679688E0
5.096974846E1,9.762099609E0
5.097973446E1,9.750872955E0
5.098972146E1,9.757159882E0
5.099970846E1,9.758058014E0
5.100969546E1,9.758207703E0
5.101968346E1,9.778864746E0
5.102966946E1,9.793534241E0
5.103965746E1,9.776170349E0
5.104964346E1,9.775571594E0
5.105962946E1,9.775272217E0
5.106961646E1,9.764344940E0
5.107960246E1,9.766590271E0
5.108958946E1,9.763895874E0
5.109957546E1,9.761650543E0
5.110956146E1,9.764195251E0
5.111954746E1,9.764943695E0
5.112953346E1,9.771979065E0
5.113952046E1,9.762548676E0
5.114950746E1,9.760303345E0
5.115949446E1,9.776320038E0
5.116948146E1,9.771979065E0
5.117946946E1,9.754465485E0
5.118945646E1,9.769434357E0
5.119944346E1,9.772128754E0
5.120943046E1,9.767787781E0
5.121941846E1,9.764644318E0
5.122940746E1,9.770033112E0
5.123939546E1,9.767189026E0
5.124938346E1,9.767638092E0
5.125937146E1,9.764794006E0
5.126935746E1,9.783205719E0
5.127934346E1,9.782008209E0
5.128933046E1,9.764344940E0
5.129931746E1,9.763147430E0
5.130930246E1,9.765542450E0
5.131928946E1,9.766739960E0
5.132927546E1,9.775870972E0
5.133926246E1,9.756411438E0
5.134924946E1,9.757758636E0
5.135923546E1,9.758507080E0
5.136922246E1,9.779912567E0
5.137920846E1,9.770482178E0
5.138919446E1,9.759554901E0
5.139918046E1,9.764195251E0
5.140916646E1,9.765692139E0
5.141915246E1,9.751771088E0
5.142913846E1,9.772877197E0
5.143912446E1,9.766141205E0
5.144911146E1,9.767338715E0
5.145909746E1,9.785301361E0
5.146908346E1,9.753866730E0
5.147907046E1,9.759854279E0
5.148905746E1,9.756112061E0
5.149904346E1,9.754016418E0
5.150902946E1,9.765542450E0
5.151901546E1,9.754615173E0
5.152900146E1,9.766290894E0
5.153898846E1,9.770482178E0
5.154897446E1,9.775421906E0
5.155896046E1,9.770482178E0
5.156894646E1,9.771679688E0
5.157893346E1,9.762548676E0
5.158891946E1,9.753417664E0
5.159890546E1,9.753417664E0
5.160889246E1,9.760153656E0
5.161887946E1,9.755064240E0
5.162886646E1,9.768985291E0
5.163885246E1,9.771080933E0
5.164883846E1,9.784103851E0
5.165882446E1,9.780960388E0
5.166881046E1,9.767787781E0
5.167879546E1,9.760003967E0
5.168878146E1,9.766590271E0
5.169876646E1,9.762398987E0
5.170875246E1,9.749226379E0
5.171873821E1,9.778116302E0
5.172872321E1,9.781110077E0
5.173870821E1,9.770931244E0
5.174869421E1,9.767338715E0
5.175868121E1,9.767787781E0
5.176866621E1,9.768685913E0
5.177865321E1,9.766290894E0
5.178863921E1,9.760602722E0
5.179862421E1,9.751022644E0
5.180861121E1,9.767787781E0
5.181859821E1,9.767189026E0
5.182858421E1,9.758656769E0
5.183857021E1,9.768236847E0
5.184855621E1,9.768685913E0
5.185854321E1,9.760003967E0
5.186852921E1,9.767189026E0
5.187851521E1,9.770182800E0
5.188850221E1,9.762997742E0
5.189848921E1,9.766590271E0
5.190847621E1,9.775870972E0
5.191846221E1,9.760003967E0
5.192844921E1,9.777068481E0
5.193843621E1,9.776020660E0
5.194842221E1,9.773026886E0
5.195840921E1,9.766290894E0
5.196839521E1,9.765841827E0
5.197838221E1,9.777517548E0
5.198836921E1,9.768685913E0
5.199835621E1,9.774374084E0
5.200834521E1,9.777068481E0
5.201833321E1,9.771380310E0
5.202832021E1,9.769733734E0
5.203830621E1,9.756860504E0
5.204829221E1,9.773925018E0
5.205827921E1,9.760752411E0
5.206826521E1,9.764045563E0
5.207825221E1,9.770631866E0
5.208823821E1,9.762698364E0
5.209822521E1,9.752669220E0
5.210821121E1,9.755812683E0
5.211819721E1,9.767039337E0
5.212818221E1,9.774523773E0
5.213816821E1,9.780810699E0
5.214815321E1,9.766290894E0
5.215813821E1,9.771380310E0
5.216812421E1,9.776469727E0
5.217810921E1,9.772577820E0
5.218809521E1,9.777367859E0
5.219808221E1,9.768236847E0
5.220806821E1,9.757459259E0
5.221805521E1,9.765093384E0
5.222804121E1,9.749974823E0
5.223802821E1,9.746981049E0
5.224801621E1,9.776469727E0
5.225800221E1,9.788444824E0
5.226798921E1,9.772128754E0
5.227797521E1,9.779014435E0
5.228796121E1,9.770033112E0
5.229794821E1,9.773176575E0
5.230793321E1,9.764045563E0
5.231791921E1,9.758656769E0
5.232790621E1,9.780960388E0
5.233789221E1,9.764344940E0
5.234787921E1,9.757159882E0
5.235786421E1,9.753267975E0
5.236785021E1,9.763746185E0
5.237783621E1,9.758806458E0
5.238782121E1,9.776918793E0
5.239780721E1,9.761201477E0
5.240779421E1,9.763446808E0
5.241778021E1,9.767488403E0
5.242776621E1,9.778715057E0
5.243775221E1,9.767787781E0
5.244773921E1,9.766141205E0
5.245772521E1,9.767638092E0
5.246771121E1,9.774673462E0
5.247769721E1,9.766440582E0
5.248768421E1,9.783205719E0
5.249767021E1,9.757309570E0
5.250765721E1,9.756112061E0
5.251764421E1,9.762249298E0
5.252763121E1,9.763596497E0
5.253761821E1,9.775721283E0
5.254760521E1,9.778415680E0
5.255759221E1,9.770332489E0
5.256757921E1,9.774523773E0
5.257756621E1,9.765093384E0
5.258755221E1,9.772128754E0
5.259753721E1,9.764045563E0
5.260752321E1,9.777816925E0
5.261751021E1,9.768536224E0
5.262749721E1,9.762548676E0
5.263748521E1,9.772278442E0
5.264747321E1,9.765243073E0
5.265746021E1,9.769134979E0
5.266744721E1,9.774972839E0
5.267743421E1,9.762698364E0
5.268742021E1,9.776619415E0
5.269740821E1,9.775571594E0
5.270739521E1,9.756710815E0
5.271738121E1,9.761051788E0
5.272736758E1,9.768386536E0
5.273735458E1,9.763297119E0
5.274734158E1,9.757159882E0
5.275732858E1,9.771829376E0
5.276731458E1,9.773475952E0
5.277730158E1,9.766141205E0
5.278728858E1,9.771679688E0
5.279727458E1,9.769284668E0
5.280726058E1,9.777966614E0
5.281724758E1,9.764794006E0
5.282723358E1,9.769584045E0
5.283722058E1,9.767937469E0
5.284720658E1,9.753866730E0
5.285719458E1,9.758507080E0
5.286718358E1,9.776320038E0
5.287716958E1,9.766590271E0
5.288715658E1,9.764045563E0
5.289714358E1,9.759854279E0
5.290713058E1,9.763596497E0
5.291711758E1,9.774673462E0
5.292710458E1,9.760303345E0
5.293709158E1,9.763297119E0
5.294707858E1,9.761500854E0
5.295706458E1,9.764794006E0
5.296705158E1,9.762997742E0
5.297703758E1,9.763895874E0
5.298702458E1,9.774374084E0
5.299701158E1,9.771529999E0
5.300699858E1,9.756411438E0
5.301698558E1,9.767338715E0
5.302697258E1,9.779912567E0
5.303695858E1,9.760453033E0
5.304694558E1,9.767937469E0
5.305693258E1,9.759255524E0
5.306691858E1,9.762548676E0
5.307690558E1,9.770482178E0
5.308689258E1,9.766440582E0
5.309687958E1,9.765093384E0
5.310686658E1,9.752669220E0
5.311685358E1,9.768985291E0
5.312684158E1,9.759255524E0
5.313682758E1,9.746981049E0
5.314681458E1,9.752968597E0
5.315680058E1,9.770631866E0
5.316678658E1,9.784702606E0
5.317677358E1,9.783505096E0
5.318675958E1,9.773775330E0
5.319674558E1,9.770182800E0
5.320673158E1,9.770781555E0
5.321671758E1,9.769134979E0
5.322670458E1,9.749525757E0
5.323669158E1,9.753567352E0
5.324667758E1,9.767638092E0
5.325666358E1,9.767189026E0
5.326665058E1,9.758058014E0
5.327663858E1,9.760453033E0
5.328662758E1,9.764644318E0
5.329661558E1,9.779313812E0
5.330660358E1,9.782157898E0
5.331659258E1,9.782457275E0
5.332658058E1,9.754016418E0
5.333656858E1,9.757758636E0
5.334655758E1,9.756860504E0
5.335654658E1,9.769733734E0
5.336653458E1,9.780361633E0
5.337652158E1,9.767039337E0
5.338650758E1,9.774823151E0
5.339649458E1,9.770033112E0
5.340648058E1,9.766141205E0
5.341646658E1,9.764494629E0
5.342645358E1,9.767338715E0
5.343643958E1,9.770781555E0
5.344642558E1,9.767488403E0
5.345641158E1,9.772877197E0
5.346639758E1,9.781559143E0
5.347638358E1,9.773925018E0
5.348636958E1,9.768087158E0
5.349635558E1,9.754764862E0
5.350634158E1,9.748627625E0
5.351632858E1,9.757758636E0
5.352631458E1,9.747130737E0
5.353629958E1,9.748777313E0
5.354628658E1,9.766290894E0
5.355627358E1,9.776769104E0
5.356626158E1,9.759405212E0
5.357624758E1,9.758207703E0
5.358623458E1,9.765093384E0
5.359622158E1,9.767338715E0
5.360620758E1,9.758956146E0
5.361619358E1,9.757309570E0
5.362618058E1,9.764943695E0
5.363616658E1,9.762698364E0
5.364615258E1,9.769134979E0
5.365613858E1,9.757908325E0
