	mass_A
t	x
2.252167E1	-6.231701E1
2.252667E1	-6.154679E1
2.253000E1	-6.062123E1
2.253500E1	-6.012616E1
2.253833E1	-5.895724E1
2.254333E1	-5.870960E1
2.254667E1	-5.780182E1
2.255167E1	-5.713109E1
2.255500E1	-5.605403E1
2.256000E1	-5.491109E1
2.256333E1	-5.435171E1
2.256833E1	-5.264504E1
2.257167E1	-5.168067E1
2.257667E1	-5.105469E1
2.258000E1	-4.986110E1
2.258500E1	-4.931553E1
2.258833E1	-4.737358E1
2.259333E1	-4.732778E1
2.259667E1	-4.652624E1
2.260167E1	-4.443644E1
2.260500E1	-4.452266E1
2.261000E1	-4.310642E1
2.261333E1	-4.176068E1
2.261833E1	-4.116823E1
2.262167E1	-4.009507E1
2.262667E1	-3.907748E1
2.263000E1	-3.823994E1
2.263500E1	-3.687055E1
2.263833E1	-3.570538E1
2.264333E1	-3.376737E1
2.264667E1	-3.268273E1
2.265167E1	-3.186733E1
2.265500E1	-3.052086E1
2.266000E1	-2.913641E1
2.266333E1	-2.757498E1
2.266833E1	-2.713524E1
2.267167E1	-2.609304E1
2.267667E1	-2.494936E1
2.268000E1	-2.312915E1
2.268500E1	-2.176583E1
2.268833E1	-2.104996E1
2.269333E1	-2.010358E1
2.269667E1	-1.888575E1
2.270167E1	-1.697729E1
2.270500E1	-1.543011E1
2.271000E1	-1.537707E1
2.271333E1	-1.381039E1
2.271833E1	-1.186961E1
2.272167E1	-1.109751E1
2.272500E1	-1.001223E1
2.273000E1	-8.739464E0
2.273333E1	-6.819044E0
2.273833E1	-5.969582E0
2.274167E1	-4.630617E0
2.274667E1	-3.120630E0
2.275000E1	-1.481616E0
2.275500E1	-4.590003E-1
2.275833E1	1.155464E0
2.276333E1	1.806240E0
2.276667E1	2.798647E0
2.277167E1	5.099637E0
2.277500E1	5.469333E0
2.278000E1	6.822567E0
2.278333E1	8.351117E0
2.278833E1	1.026663E1
2.279167E1	1.103964E1
2.279667E1	1.218076E1
2.280000E1	1.434414E1
2.280500E1	1.511596E1
2.280833E1	1.694538E1
2.281333E1	1.837488E1
2.281667E1	1.950437E1
2.282167E1	2.114105E1
2.282500E1	2.206608E1
2.283000E1	2.402611E1
2.283333E1	2.527643E1
2.283833E1	2.581750E1
2.284167E1	2.760958E1
2.284667E1	2.915518E1
2.285000E1	2.982889E1
2.285500E1	3.134899E1
2.285833E1	3.323561E1
2.286333E1	3.383531E1
2.286667E1	3.559463E1
2.287167E1	3.696827E1
2.287500E1	3.852614E1
2.288000E1	3.912270E1
2.288333E1	4.105475E1
2.288833E1	4.167740E1
2.289167E1	4.316179E1
2.289667E1	4.484456E1
2.290000E1	4.645803E1
2.290500E1	4.738598E1
2.290833E1	4.880271E1
2.291333E1	5.042536E1
2.291667E1	5.109305E1
2.292167E1	5.275106E1
2.292500E1	5.435681E1
2.293000E1	5.489343E1
2.293333E1	5.597009E1
2.293833E1	5.735064E1
2.294167E1	5.895584E1
2.294667E1	6.034975E1
2.295000E1	6.087116E1
2.295500E1	6.199878E1
2.295833E1	6.301973E1
2.296333E1	6.429819E1
2.296667E1	6.585643E1
2.297167E1	6.722874E1
2.297500E1	6.803178E1
2.298000E1	6.883541E1
2.298333E1	6.999081E1
2.298833E1	7.130206E1
2.299167E1	7.230259E1
2.299667E1	7.424310E1
2.300000E1	7.475418E1
2.300500E1	7.574777E1
2.300833E1	7.692614E1
2.301333E1	7.779604E1
2.301667E1	7.909120E1
2.302167E1	7.985969E1
2.302500E1	8.106880E1
2.303000E1	8.213599E1
2.303333E1	8.382235E1
2.303833E1	8.496647E1
2.304167E1	8.614431E1
2.304667E1	8.719446E1
2.305000E1	8.773640E1
2.305500E1	8.923440E1
2.305833E1	8.982776E1
2.306333E1	9.120898E1
2.306667E1	9.179142E1
2.307167E1	9.323610E1
2.307500E1	9.387435E1
2.308000E1	9.513685E1
2.308333E1	9.586261E1
2.308833E1	9.688715E1
2.309167E1	9.758859E1
2.309667E1	9.897314E1
2.310000E1	9.920957E1
2.310500E1	1.002398E2
2.310833E1	1.006589E2
2.311333E1	1.021306E2
2.311667E1	1.033178E2
2.312000E1	1.043611E2
2.312500E1	1.051042E2
2.312833E1	1.060023E2
2.313333E1	1.065323E2
2.313667E1	1.068216E2
2.314167E1	1.080924E2
2.314500E1	1.088459E2
2.315000E1	1.089294E2
2.315333E1	1.103404E2
2.315833E1	1.110313E2
2.316167E1	1.112699E2
2.316667E1	1.124256E2
2.317000E1	1.132049E2
2.317500E1	1.130384E2
2.317833E1	1.140369E2
2.318333E1	1.143881E2
2.318667E1	1.145986E2
2.319167E1	1.153362E2
2.319500E1	1.161685E2
2.320000E1	1.169784E2
2.320333E1	1.167217E2
2.320833E1	1.173364E2
2.321167E1	1.182689E2
2.321667E1	1.185331E2
2.322000E1	1.192016E2
2.322500E1	1.195474E2
2.322833E1	1.202180E2
2.323333E1	1.205130E2
2.323667E1	1.213778E2
2.324167E1	1.209355E2
2.324500E1	1.212436E2
2.325000E1	1.222968E2
2.325333E1	1.218692E2
2.325833E1	1.222205E2
2.326167E1	1.231062E2
2.326667E1	1.227619E2
2.327000E1	1.230212E2
2.327500E1	1.228028E2
2.327833E1	1.230876E2
2.328333E1	1.239421E2
2.328667E1	1.240102E2
2.329167E1	1.242566E2
2.329500E1	1.238990E2
2.330000E1	1.236652E2
2.330333E1	1.236183E2
2.330833E1	1.246476E2
2.331167E1	1.233298E2
2.331667E1	1.236385E2
2.332000E1	1.235542E2
2.332500E1	1.235717E2
2.332833E1	1.246514E2
2.333333E1	1.233977E2
2.333667E1	1.246652E2
2.334167E1	1.233367E2
2.334500E1	1.247618E2
2.335000E1	1.245803E2
2.335333E1	1.234430E2
2.335833E1	1.247102E2
2.336167E1	1.244181E2
2.336667E1	1.241993E2
2.337000E1	1.240211E2
2.337500E1	1.235258E2
2.337833E1	1.230735E2
2.338333E1	1.226766E2
2.338667E1	1.231596E2
2.339167E1	1.228776E2
2.339500E1	1.220300E2
2.340000E1	1.223020E2
2.340333E1	1.219592E2
2.340833E1	1.209985E2
2.341167E1	1.211931E2
2.341667E1	1.208599E2
2.342000E1	1.198843E2
2.342500E1	1.197336E2
2.342833E1	1.190586E2
2.343333E1	1.192490E2
2.343667E1	1.186662E2
2.344167E1	1.182497E2
2.344500E1	1.182673E2
2.345000E1	1.171035E2
2.345333E1	1.172435E2
2.345833E1	1.164350E2
2.346167E1	1.163060E2
2.346667E1	1.153343E2
2.347000E1	1.154678E2
2.347500E1	1.141155E2
2.347833E1	1.141124E2
2.348333E1	1.129875E2
2.348667E1	1.122420E2
2.349167E1	1.121987E2
2.349500E1	1.109893E2
2.350000E1	1.101006E2
2.350333E1	1.101357E2
2.350833E1	1.088361E2
2.351167E1	1.075677E2
2.351500E1	1.065900E2
2.352000E1	1.060112E2
2.352333E1	1.052983E2
2.352833E1	1.048773E2
2.353167E1	1.041686E2
2.353667E1	1.028360E2
2.354000E1	1.019030E2
2.354500E1	1.008950E2
2.354833E1	9.991108E1
2.355333E1	9.903527E1
2.355667E1	9.787974E1
2.356167E1	9.704375E1
2.356500E1	9.646019E1
2.357000E1	9.573480E1
2.357333E1	9.494426E1
2.357833E1	9.391265E1
2.358167E1	9.331828E1
2.358667E1	9.208011E1
2.359000E1	9.060382E1
2.359500E1	8.961807E1
2.359833E1	8.975094E1
2.360333E1	8.755712E1
2.360667E1	8.761971E1
2.361167E1	8.559533E1
2.361500E1	8.569927E1
2.362000E1	8.364970E1
2.362333E1	8.347551E1
2.362833E1	8.227286E1
2.363167E1	8.116065E1
2.363667E1	8.020127E1
2.364000E1	7.929707E1
2.364500E1	7.814120E1
2.364833E1	7.736149E1
2.365333E1	7.592030E1
2.365667E1	7.482600E1
2.366167E1	7.331570E1
2.366500E1	7.198930E1
2.367000E1	7.122180E1
2.367333E1	7.017907E1
2.367833E1	6.916772E1
2.368167E1	6.802347E1
2.368667E1	6.646844E1
2.369000E1	6.486827E1
2.369500E1	6.392207E1
2.369833E1	6.254944E1
2.370333E1	6.099074E1
2.370667E1	6.019524E1
2.371167E1	5.886988E1
2.371500E1	5.740411E1
2.372000E1	5.612597E1
2.372333E1	5.512801E1
2.372833E1	5.437701E1
2.373167E1	5.302084E1
2.373667E1	5.142673E1
2.374000E1	4.992623E1
2.374500E1	4.880764E1
2.374833E1	4.721219E1
2.375333E1	4.622938E1
2.375667E1	4.529041E1
2.376167E1	4.393887E1
2.376500E1	4.219237E1
2.377000E1	4.088471E1
2.377333E1	3.974270E1
2.377833E1	3.790442E1
2.378167E1	3.720288E1
2.378667E1	3.588046E1
2.379000E1	3.414841E1
2.379500E1	3.291078E1
2.379833E1	3.165804E1
2.380333E1	2.995481E1
2.380667E1	2.883698E1
2.381167E1	2.729700E1
2.381500E1	2.586399E1
2.382000E1	2.474581E1
2.382333E1	2.337533E1
2.382833E1	2.206209E1
2.383167E1	2.104850E1
2.383667E1	1.988705E1
2.384000E1	1.786042E1
2.384500E1	1.716085E1
2.384833E1	1.565058E1
2.385333E1	1.399016E1
2.385667E1	1.297390E1
2.386167E1	1.136265E1
2.386500E1	9.920198E0
2.387000E1	8.769911E0
2.387333E1	7.160615E0
2.387833E1	6.353468E0
2.388167E1	5.480334E0
2.388667E1	3.949734E0
2.389000E1	2.440727E0
2.389500E1	1.421250E0
2.389833E1	3.924070E-1
2.390167E1	-1.223458E0
2.390667E1	-2.782175E0
2.391000E1	-3.571930E0
2.391500E1	-4.266141E0
2.391833E1	-5.585366E0
2.392333E1	-7.708688E0
2.392667E1	-9.221896E0
2.393167E1	-9.912235E0
2.393500E1	-1.087941E1
2.394000E1	-1.248827E1
2.394333E1	-1.411197E1
2.394833E1	-1.498777E1
2.395167E1	-1.628164E1
2.395667E1	-1.815095E1
2.396000E1	-1.897095E1
2.396500E1	-2.021515E1
2.396833E1	-2.203127E1
2.397333E1	-2.277871E1
2.397667E1	-2.379323E1
2.398167E1	-2.497977E1
2.398500E1	-2.605145E1
2.399000E1	-2.816286E1
2.399333E1	-2.872847E1
2.399833E1	-2.971980E1
2.400167E1	-3.095958E1
2.400667E1	-3.221048E1
2.401000E1	-3.375373E1
2.401500E1	-3.495931E1
2.401833E1	-3.581633E1
2.402333E1	-3.695943E1
2.402667E1	-3.797720E1
2.403167E1	-3.929225E1
2.403500E1	-4.037353E1
2.404000E1	-4.148468E1
2.404333E1	-4.262866E1
2.404833E1	-4.358084E1
2.405167E1	-4.512200E1
2.405667E1	-4.598465E1
2.406000E1	-4.680916E1
2.406500E1	-4.830858E1
2.406833E1	-4.860542E1
2.407333E1	-4.988036E1
2.407667E1	-5.117075E1
2.408167E1	-5.212373E1
2.408500E1	-5.291335E1
2.409000E1	-5.427283E1
2.409333E1	-5.515096E1
2.409833E1	-5.594112E1
2.410167E1	-5.684079E1
2.410667E1	-5.767561E1
2.411000E1	-5.864546E1
2.411500E1	-5.923244E1
2.411833E1	-6.019539E1
2.412333E1	-6.103594E1
2.412667E1	-6.195425E1
2.413167E1	-6.333805E1
2.413500E1	-6.421448E1
2.414000E1	-6.495056E1
2.414333E1	-6.517269E1
2.414833E1	-6.608299E1
2.415167E1	-6.711653E1
2.415667E1	-6.823491E1
2.416000E1	-6.893199E1
2.416500E1	-6.932810E1
2.416833E1	-6.990113E1
2.417333E1	-7.086161E1
2.417667E1	-7.060639E1
2.418167E1	-7.258950E1
2.418500E1	-7.220739E1
2.419000E1	-7.308938E1
2.419333E1	-7.384198E1
2.419833E1	-7.411049E1
2.420167E1	-7.471897E1
2.420667E1	-7.570160E1
2.421000E1	-7.588546E1
2.421500E1	-7.672526E1
2.421833E1	-7.691494E1
2.422333E1	-7.729597E1
2.422667E1	-7.773387E1
2.423167E1	-7.903064E1
2.423500E1	-7.880151E1
2.424000E1	-7.972466E1
2.424333E1	-8.007202E1
2.424833E1	-8.100153E1
2.425167E1	-8.115560E1
2.425667E1	-8.175194E1
2.426000E1	-8.163918E1
2.426500E1	-8.196594E1
2.426833E1	-8.353273E1
2.427333E1	-8.252938E1
2.427667E1	-8.271431E1
2.428000E1	-8.323690E1
2.428500E1	-8.419644E1
2.428833E1	-8.415927E1
2.429333E1	-8.429852E1
2.429667E1	-8.520821E1
2.430167E1	-8.502486E1
2.430500E1	-8.520356E1
2.431000E1	-8.613301E1
2.431333E1	-8.581020E1
2.431833E1	-8.601754E1
2.432167E1	-8.645496E1
2.432667E1	-8.649991E1
2.433000E1	-8.690780E1
2.433500E1	-8.686775E1
2.433833E1	-8.738619E1
2.434333E1	-8.688355E1
2.434667E1	-8.711189E1
2.435167E1	-8.665583E1
2.435500E1	-8.706131E1
2.436000E1	-8.627704E1
2.436333E1	-8.633612E1
2.436833E1	-8.770069E1
2.437167E1	-8.646242E1
2.437667E1	-8.664885E1
2.438000E1	-8.737411E1
2.438500E1	-8.730011E1
2.438833E1	-8.688143E1
2.439333E1	-8.719953E1
2.439667E1	-8.692333E1
2.440167E1	-8.645021E1
2.440500E1	-8.613216E1
2.441000E1	-8.604212E1
2.441333E1	-8.630579E1
2.441833E1	-8.635938E1
2.442167E1	-8.625890E1
2.442667E1	-8.563543E1
2.443000E1	-8.519412E1
2.443500E1	-8.475025E1
2.443833E1	-8.503809E1
2.444333E1	-8.438658E1
2.444667E1	-8.400037E1
2.445167E1	-8.400818E1
2.445500E1	-8.403516E1
2.446000E1	-8.305363E1
2.446333E1	-8.281950E1
2.446833E1	-8.210767E1
2.447167E1	-8.200687E1
2.447667E1	-8.198865E1
2.448000E1	-8.129271E1
2.448500E1	-8.128037E1
2.448833E1	-8.066483E1
2.449333E1	-8.030469E1
2.449667E1	-7.939478E1
2.450167E1	-7.871136E1
2.450500E1	-7.791185E1
2.451000E1	-7.755163E1
2.451333E1	-7.725013E1
2.451833E1	-7.677891E1
2.452167E1	-7.616505E1
2.452667E1	-7.550131E1
2.453000E1	-7.496192E1
2.453500E1	-7.410150E1
2.453833E1	-7.357213E1
2.454333E1	-7.299237E1
2.454667E1	-7.225941E1
2.455167E1	-7.163052E1
2.455500E1	-7.102487E1
2.456000E1	-7.015713E1
2.456333E1	-6.956953E1
2.456833E1	-6.897068E1
2.457167E1	-6.787700E1
2.457667E1	-6.680204E1
2.458000E1	-6.608214E1
2.458500E1	-6.519334E1
2.458833E1	-6.437757E1
2.459333E1	-6.447917E1
2.459667E1	-6.249803E1
2.460167E1	-6.156036E1
2.460500E1	-6.069203E1
2.461000E1	-5.958539E1
2.461333E1	-5.871151E1
2.461833E1	-5.761334E1
2.462167E1	-5.664435E1
2.462667E1	-5.568220E1
2.463000E1	-5.453373E1
2.463500E1	-5.353256E1
2.463833E1	-5.347969E1
2.464333E1	-5.161417E1
2.464667E1	-5.058866E1
2.465167E1	-5.044710E1
2.465500E1	-4.841672E1
2.466000E1	-4.740876E1
2.466333E1	-4.733918E1
2.466833E1	-4.591826E1
2.467167E1	-4.548412E1
2.467500E1	-4.325909E1
2.468000E1	-4.353732E1
2.468333E1	-4.146072E1
2.468833E1	-4.043163E1
2.469167E1	-4.063744E1
2.469667E1	-3.949196E1
2.470000E1	-3.862895E1
2.470500E1	-3.634270E1
2.470833E1	-3.679279E1
2.471333E1	-3.580858E1
2.471667E1	-3.478140E1
2.472167E1	-3.347894E1
2.472500E1	-3.262024E1
2.473000E1	-3.166296E1
2.473333E1	-3.055396E1
2.473833E1	-2.927074E1
2.474167E1	-2.831713E1
2.474667E1	-2.697780E1
2.475000E1	-2.552921E1
2.475500E1	-2.390941E1
2.475833E1	-2.315923E1
2.476333E1	-2.223648E1
2.476667E1	-2.083930E1
2.477167E1	-1.930792E1
2.477500E1	-1.762659E1
2.478000E1	-1.667519E1
2.478333E1	-1.501862E1
2.478833E1	-1.380591E1
2.479167E1	-1.276073E1
2.479667E1	-1.129703E1
2.480000E1	-9.655433E0
2.480500E1	-9.164899E0
2.480833E1	-7.604870E0
2.481333E1	-5.839779E0
2.481667E1	-5.187048E0
2.482167E1	-4.076127E0
2.482500E1	-2.779498E0
2.483000E1	-4.970029E-1
2.483333E1	-5.504204E-1
2.483833E1	9.585758E-1
2.484167E1	2.732152E0
2.484667E1	4.104620E0
2.485000E1	4.936104E0
2.485500E1	6.377804E0
2.485833E1	7.925247E0
2.486333E1	8.748310E0
2.486667E1	9.771215E0
2.487167E1	1.169276E1
2.487500E1	1.305005E1
2.488000E1	1.423318E1
2.488333E1	1.599454E1
2.488833E1	1.718017E1
2.489167E1	1.831609E1
2.489667E1	2.009429E1
2.490000E1	2.100250E1
2.490500E1	2.190928E1
2.490833E1	2.339941E1
2.491333E1	2.538061E1
2.491667E1	2.617737E1
2.492167E1	2.822042E1
2.492500E1	2.883760E1
2.493000E1	3.019538E1
2.493333E1	3.191862E1
2.493833E1	3.338381E1
2.494167E1	3.419546E1
2.494667E1	3.596893E1
2.495000E1	3.752906E1
2.495500E1	3.803475E1
2.495833E1	3.973415E1
2.496333E1	4.123203E1
2.496667E1	4.152128E1
2.497167E1	4.321364E1
2.497500E1	4.467825E1
2.498000E1	4.656453E1
2.498333E1	4.699192E1
2.498833E1	4.831454E1
2.499167E1	5.009205E1
2.499667E1	5.074371E1
2.500000E1	5.207386E1
2.500500E1	5.347498E1
2.500833E1	5.508231E1
2.501333E1	5.580145E1
2.501667E1	5.695539E1
2.502167E1	5.793301E1
2.502500E1	5.928306E1
2.503000E1	6.082793E1
2.503333E1	6.235065E1
2.503833E1	6.280502E1
2.504167E1	6.379438E1
2.504667E1	6.487745E1
2.505000E1	6.606892E1
2.505500E1	6.782048E1
2.505833E1	6.900486E1
2.506167E1	7.026334E1
2.506667E1	7.079438E1
2.507000E1	7.186264E1
2.507500E1	7.288633E1
2.507833E1	7.380880E1
2.508333E1	7.494608E1
2.508667E1	7.577437E1
2.509167E1	7.684977E1
2.509500E1	7.802394E1
2.510000E1	7.881647E1
2.510333E1	7.987507E1
2.510833E1	8.097258E1
2.511167E1	8.222899E1
2.511667E1	8.287236E1
2.512000E1	8.402812E1
2.512500E1	8.506204E1
2.512833E1	8.610067E1
2.513333E1	8.745927E1
2.513667E1	8.839742E1
2.514167E1	8.966118E1
2.514500E1	9.038015E1
2.515000E1	9.154156E1
2.515333E1	9.253340E1
2.515833E1	9.291423E1
2.516167E1	9.399778E1
2.516667E1	9.518338E1
2.517000E1	9.609574E1
2.517500E1	9.680216E1
2.517833E1	9.786984E1
2.518333E1	9.908067E1
2.518667E1	9.975470E1
2.519167E1	1.005264E2
2.519500E1	1.010530E2
2.520000E1	1.019488E2
2.520333E1	1.032268E2
2.520833E1	1.040406E2
2.521167E1	1.047488E2
2.521667E1	1.049202E2
2.522000E1	1.060400E2
2.522500E1	1.066851E2
2.522833E1	1.069149E2
2.523333E1	1.079034E2
2.523667E1	1.083473E2
2.524167E1	1.087326E2
2.524500E1	1.098191E2
2.525000E1	1.100245E2
2.525333E1	1.110082E2
2.525833E1	1.111469E2
2.526167E1	1.122218E2
2.526667E1	1.129569E2
2.527000E1	1.129508E2
2.527500E1	1.136723E2
2.527833E1	1.137745E2
2.528333E1	1.145982E2
2.528667E1	1.149838E2
2.529167E1	1.154446E2
2.529500E1	1.162221E2
2.530000E1	1.164745E2
2.530333E1	1.172751E2
2.530833E1	1.177758E2
2.531167E1	1.182626E2
2.531667E1	1.179932E2
2.532000E1	1.188538E2
2.532500E1	1.191115E2
2.532833E1	1.193185E2
2.533333E1	1.200641E2
2.533667E1	1.199661E2
2.534167E1	1.202647E2
2.534500E1	1.209969E2
2.535000E1	1.212096E2
2.535333E1	1.209570E2
2.535833E1	1.208743E2
2.536167E1	1.211788E2
2.536667E1	1.218043E2
2.537000E1	1.220712E2
2.537500E1	1.222052E2
2.537833E1	1.216567E2
2.538333E1	1.218682E2
2.538667E1	1.219739E2
2.539167E1	1.218666E2
2.539500E1	1.219047E2
2.540000E1	1.223654E2
2.540333E1	1.216268E2
2.540833E1	1.218334E2
2.541167E1	1.221530E2
2.541667E1	1.217821E2
2.542000E1	1.221143E2
2.542500E1	1.217123E2
2.542833E1	1.224346E2
2.543333E1	1.216087E2
2.543667E1	1.225250E2
2.544167E1	1.225141E2
2.544500E1	1.223755E2
2.544833E1	1.223536E2
2.545333E1	1.222447E2
2.545667E1	1.220633E2
2.546167E1	1.219907E2
2.546500E1	1.202350E2
2.547000E1	1.216847E2
2.547333E1	1.214353E2
2.547833E1	1.205524E2
2.548167E1	1.194785E2
2.548667E1	1.201239E2
2.549000E1	1.193438E2
2.549500E1	1.189423E2
2.549833E1	1.183625E2
2.550333E1	1.177725E2
2.550667E1	1.177214E2
2.551167E1	1.167310E2
2.551500E1	1.166427E2
2.552000E1	1.159088E2
2.552333E1	1.154022E2
2.552833E1	1.146750E2
2.553167E1	1.139489E2
2.553667E1	1.141481E2
2.554000E1	1.132095E2
2.554500E1	1.130672E2
2.554833E1	1.123008E2
2.555333E1	1.120354E2
2.555667E1	1.105228E2
2.556167E1	1.101621E2
2.556500E1	1.099363E2
2.557000E1	1.086590E2
2.557333E1	1.078451E2
2.557833E1	1.076729E2
2.558167E1	1.070563E2
2.558667E1	1.058793E2
2.559000E1	1.052697E2
2.559500E1	1.048424E2
2.559833E1	1.042548E2
2.560333E1	1.030416E2
2.560667E1	1.019503E2
2.561167E1	1.013033E2
2.561500E1	1.009141E2
2.562000E1	1.002635E2
2.562333E1	9.884014E1
2.562833E1	9.800140E1
2.563167E1	9.690121E1
2.563667E1	9.605220E1
2.564000E1	9.556753E1
2.564500E1	9.497481E1
2.564833E1	9.399421E1
2.565333E1	9.266777E1
2.565667E1	9.263513E1
2.566167E1	9.062214E1
2.566500E1	9.066818E1
2.567000E1	8.819739E1
2.567333E1	8.763401E1
2.567833E1	8.723650E1
2.568167E1	8.551542E1
2.568667E1	8.471097E1
2.569000E1	8.443780E1
2.569500E1	8.276570E1
2.569833E1	8.271127E1
2.570333E1	8.173715E1
2.570667E1	7.936672E1
2.571167E1	7.908838E1
2.571500E1	7.829355E1
2.572000E1	7.744583E1
2.572333E1	7.623849E1
2.572833E1	7.471811E1
2.573167E1	7.403964E1
2.573667E1	7.262670E1
2.574000E1	7.119295E1
2.574500E1	6.999177E1
2.574833E1	6.922226E1
2.575333E1	6.772874E1
2.575667E1	6.703840E1
2.576167E1	6.578144E1
2.576500E1	6.347041E1
2.577000E1	6.265079E1
2.577333E1	6.202653E1
2.577833E1	6.053765E1
2.578167E1	5.918668E1
2.578667E1	5.767520E1
2.579000E1	5.716653E1
2.579500E1	5.598205E1
2.579833E1	5.472937E1
2.580333E1	5.302856E1
2.580667E1	5.213347E1
2.581167E1	5.127682E1
2.581500E1	5.016871E1
2.582000E1	4.879523E1
2.582333E1	4.722187E1
2.582833E1	4.572149E1
2.583167E1	4.520726E1
2.583667E1	4.384802E1
2.584000E1	4.186250E1
2.584333E1	4.139035E1
2.584833E1	3.982526E1
2.585167E1	3.791336E1
2.585667E1	3.713316E1
2.586000E1	3.621359E1
2.586500E1	3.460965E1
2.586833E1	3.279085E1
2.587333E1	3.236188E1
2.587667E1	3.078165E1
2.588167E1	2.893142E1
2.588500E1	2.828115E1
2.589000E1	2.689022E1
2.589333E1	2.496593E1
2.589833E1	2.417649E1
2.590167E1	2.304262E1
2.590667E1	2.110345E1
2.591000E1	1.979777E1
2.591500E1	1.884320E1
2.591833E1	1.698798E1
2.592333E1	1.605815E1
2.592667E1	1.521195E1
2.593167E1	1.366768E1
2.593500E1	1.216981E1
2.594000E1	1.144329E1
2.594333E1	1.030605E1
2.594833E1	9.379736E0
2.595167E1	7.634670E0
2.595667E1	5.832480E0
2.596000E1	5.139415E0
2.596500E1	3.620739E0
2.596833E1	2.284839E0
2.597333E1	4.374994E-1
2.597667E1	4.223373E-1
2.598167E1	-1.845277E0
2.598500E1	-3.543088E0
2.599000E1	-3.282124E0
2.599333E1	-4.170346E0
2.599833E1	-6.114693E0
2.600167E1	-8.167136E0
2.600667E1	-8.901324E0
2.601000E1	-9.821763E0
2.601500E1	-1.139184E1
2.601833E1	-1.264320E1
2.602333E1	-1.426622E1
2.602667E1	-1.506593E1
2.603167E1	-1.637528E1
2.603500E1	-1.829686E1
2.604000E1	-1.878057E1
2.604333E1	-2.005737E1
2.604833E1	-2.165945E1
2.605167E1	-2.251149E1
2.605667E1	-2.443549E1
2.606000E1	-2.484048E1
2.606500E1	-2.616442E1
2.606833E1	-2.747274E1
2.607333E1	-2.846171E1
2.607667E1	-3.025549E1
2.608167E1	-3.076745E1
2.608500E1	-3.177013E1
2.609000E1	-3.298912E1
2.609333E1	-3.360884E1
2.609833E1	-3.423559E1
2.610167E1	-3.541840E1
2.610667E1	-3.642121E1
2.611000E1	-3.809883E1
2.611500E1	-3.908364E1
2.611833E1	-4.056382E1
2.612333E1	-4.182154E1
2.612667E1	-4.250212E1
2.613167E1	-4.416465E1
2.613500E1	-4.519573E1
2.614000E1	-4.624066E1
2.614333E1	-4.670012E1
2.614833E1	-4.775119E1
2.615167E1	-4.939863E1
2.615667E1	-5.025144E1
2.616000E1	-5.076259E1
2.616500E1	-5.240623E1
2.616833E1	-5.317482E1
2.617333E1	-5.404441E1
2.617667E1	-5.504532E1
2.618167E1	-5.614793E1
2.618500E1	-5.729829E1
2.619000E1	-5.840036E1
2.619333E1	-5.920855E1
2.619833E1	-6.013889E1
2.620167E1	-6.055715E1
2.620667E1	-6.114545E1
2.621000E1	-6.177372E1
2.621500E1	-6.279341E1
2.621833E1	-6.384728E1
2.622333E1	-6.418989E1
2.622667E1	-6.467404E1
2.623000E1	-6.626419E1
2.623500E1	-6.683262E1
2.623833E1	-6.711425E1
2.624333E1	-6.749540E1
2.624667E1	-6.905471E1
2.625167E1	-6.909586E1
2.625500E1	-6.963526E1
2.626000E1	-7.150652E1
2.626333E1	-7.086918E1
2.626833E1	-7.194624E1
2.627167E1	-7.288717E1
2.627667E1	-7.290626E1
2.628000E1	-7.412657E1
2.628500E1	-7.433304E1
2.628833E1	-7.487056E1
2.629333E1	-7.508294E1
2.629667E1	-7.622054E1
2.630167E1	-7.672820E1
2.630500E1	-7.710007E1
2.631000E1	-7.780000E1
2.631333E1	-7.807191E1
2.631833E1	-7.879304E1
2.632167E1	-7.914060E1
2.632667E1	-7.905166E1
2.633000E1	-8.016695E1
2.633500E1	-7.985035E1
2.633833E1	-8.021284E1
2.634333E1	-8.100154E1
2.634667E1	-8.080348E1
2.635167E1	-8.159680E1
2.635500E1	-8.247895E1
2.636000E1	-8.175581E1
2.636333E1	-8.203904E1
2.636833E1	-8.304622E1
2.637167E1	-8.249290E1
2.637667E1	-8.292142E1
2.638000E1	-8.340102E1
2.638500E1	-8.369258E1
2.638833E1	-8.395911E1
2.639333E1	-8.397777E1
2.639667E1	-8.448717E1
2.640167E1	-8.430761E1
2.640500E1	-8.550287E1
2.641000E1	-8.525769E1
2.641333E1	-8.507073E1
2.641833E1	-8.486373E1
2.642167E1	-8.460962E1
2.642667E1	-8.461221E1
2.643000E1	-8.473027E1
2.643500E1	-8.577977E1
2.643833E1	-8.445012E1
2.644333E1	-8.549753E1
2.644667E1	-8.437054E1
2.645167E1	-8.562876E1
2.645500E1	-8.540251E1
2.646000E1	-8.514134E1
2.646333E1	-8.501930E1
2.646833E1	-8.453332E1
2.647167E1	-8.549353E1
2.647667E1	-8.516823E1
2.648000E1	-8.467697E1
2.648500E1	-8.449589E1
2.648833E1	-8.405223E1
2.649333E1	-8.391931E1
2.649667E1	-8.443851E1
2.650167E1	-8.369205E1
2.650500E1	-8.294954E1
2.651000E1	-8.307300E1
2.651333E1	-8.279693E1
2.651833E1	-8.290759E1
2.652167E1	-8.164898E1
2.652667E1	-8.192706E1
2.653000E1	-8.112983E1
2.653500E1	-8.077860E1
2.653833E1	-8.087591E1
2.654333E1	-7.976535E1
