mass_A
t	x
26.138333333333335	-226.22881582983973
26.171666666666667	-233.26381133287975
26.205000000000005	-238.64820878768614
26.238333333333333	-242.5967859370826
26.27166666666667	-244.68729750198543
26.305000000000003	-244.99561685238888
26.338333333333335	-243.69980833108798
26.371666666666673	-240.88849497309042
26.405	-236.39002501889382
26.438333333333336	-230.6047546998371
26.471666666666668	-223.37431504073794
26.505000000000003	-214.93130988950526
26.538333333333334	-204.76319650098407
26.57166666666667	-194.64207116670758
26.605	-183.32472922991906
26.638333333333335	-171.88859996496615
26.671666666666667	-159.92042529055323
26.705000000000005	-148.17470267846528
26.738333333333333	-136.7990879634454
26.77166666666667	-125.94028935484414
26.805000000000003	-116.60635235727284
26.838333333333335	-107.71742691031471
26.871666666666673	-100.44412299138344
26.905	-94.24773189803568
26.938333333333336	-89.69415789855896
26.971666666666668	-86.5737114766589
27.005000000000003	-85.15507947736359
27.038333333333334	-85.29942798938413
27.07166666666667	-87.37889673378726
27.105	-90.81218850732421
27.138333333333335	-95.86052821493251
27.171666666666667	-102.58331950300834
27.205000000000005	-110.5252952256601
27.238333333333337	-119.76683445457797
27.27166666666667	-129.68166384658662
27.305000000000003	-140.44140370255923
27.338333333333335	-151.81386593221282
27.371666666666673	-163.56949981648881
27.405	-175.4072627992415
27.438333333333336	-186.83761518971698
27.471666666666668	-197.8221677485708
27.505000000000003	-207.8294414240757
27.538333333333334	-217.48968227078728
27.57166666666667	-225.63014377006618
27.605	-232.431647674844
27.638333333333335	-237.84525861757476
27.671666666666667	-241.75249460338478
27.705000000000005	-243.77710668696187
27.738333333333337	-244.44165137650435
27.77166666666667	-243.48139296186326
27.805000000000003	-240.79604339762756
27.838333333333335	-236.6166350107385
27.871666666666673	-230.86259422012336
27.905	-223.74390294001262
27.938333333333336	-215.46798171493253
27.971666666666668	-205.77781995528676
28.005000000000003	-195.4813484991903
28.038333333333334	-184.48988275995345
28.07166666666667	-173.21459364874664
28.105	-161.49058373478692
28.138333333333335	-149.78641801431314
28.171666666666667	-138.6742604469748
28.205000000000005	-127.83262841662741
28.238333333333337	-118.14881107204326
28.27166666666667	-109.37687782942578
28.30666666666667	-101.75314933289792
28.340000000000003	-95.61278234381325
28.373333333333335	-90.83740908314996
28.40666666666667	-87.62717749068247
28.44	-86.00020636604933
28.473333333333336	-85.96667110576777
28.506666666666668	-87.70049693711417
28.540000000000003	-90.87910453962047
